t,reliability,latency,availability
75,0.85,1.0,0.99
76,0.85,1.0,0.99
77,0.85,1.0,0.99
78,0.85,1.0,0.99
79,0.85,1.0,0.99
80,0.85,1.0,0.99
81,0.85,1.0,0.99
82,0.85,1.0,0.99
83,0.85,1.0,0.99
84,0.85,1.0,0.99
85,0.85,1.0,0.99
86,0.85,1.0,0.99
87,0.85,1.0,0.99
88,0.85,1.0,0.99
89,0.85,1.0,0.99
90,0.85,1.0,0.99
91,0.85,1.0,0.99
92,0.85,1.0,0.99
93,0.85,1.0,0.99
94,0.85,1.0,0.99
95,0.85,1.0,0.99
96,0.85,1.0,0.99
97,0.85,1.0,0.99
98,0.85,1.0,0.99
99,0.85,1.0,0.99
100,0.85,1.0,0.99
101,0.85,1.0,0.99
102,0.85,1.0,0.99
103,0.85,1.0,0.99
104,0.85,1.0,0.99
105,0.85,1.0,0.99
106,0.85,1.0,0.99
107,0.85,1.0,0.99
108,0.85,1.0,0.99
109,0.85,1.0,0.99
110,0.85,1.0,0.99
111,0.85,1.0,0.99
112,0.85,1.0,0.99
113,0.85,1.0,0.99
114,0.85,1.0,0.99
115,0.85,1.0,0.99
116,0.85,1.0,0.99
117,0.85,1.0,0.99
118,0.85,1.0,0.99
119,0.85,1.0,0.99
120,0.85,1.0,0.99
121,0.85,1.0,0.99
122,0.85,1.0,0.99
123,0.85,1.0,0.99
124,0.85,1.0,0.99
125,0.85,1.0,0.99
126,0.85,1.0,0.99
127,0.85,1.0,0.99
128,0.85,1.0,0.99
129,0.85,1.0,0.99
130,0.85,1.0,0.99
131,0.85,1.0,0.99
132,0.85,1.0,0.99
133,0.85,1.0,0.99
134,0.85,1.0,0.99
135,0.85,1.0,0.99
136,0.85,1.0,0.99
137,0.85,1.0,0.99
138,0.85,1.0,0.99
139,0.85,1.0,0.99
140,0.85,1.0,0.99
141,0.85,1.0,0.99
142,0.85,1.0,0.99
143,0.85,1.0,0.99
144,0.85,1.0,0.99
145,0.85,1.0,0.99
146,0.85,1.0,0.99
147,0.85,1.0,0.99
148,0.85,1.0,0.99
149,0.85,1.0,0.99
150,0.85,1.0,0.99
151,0.85,1.0,0.99
152,0.85,1.0,0.99
153,0.85,1.0,0.99
154,0.85,1.0,0.99
155,0.85,1.0,0.99
156,0.85,1.0,0.99
157,0.85,1.0,0.99
158,0.85,1.0,0.99
159,0.85,1.0,0.99
160,0.85,1.0,0.99
161,0.85,1.0,0.99
162,0.85,1.0,0.99
163,0.85,1.0,0.99
164,0.85,1.0,0.99
165,0.85,1.0,0.99
166,0.85,1.0,0.99
167,0.85,1.0,0.99
168,0.85,1.0,0.99
169,0.85,1.0,0.99
170,0.85,1.0,0.99
171,0.85,1.0,0.99
172,0.85,1.0,0.99
173,0.85,1.0,0.99
174,0.85,1.0,0.99
175,0.85,1.0,0.99
176,0.85,1.0,0.99
177,0.85,1.0,0.99
178,0.85,1.0,0.99
179,0.85,1.0,0.99
180,0.85,1.0,0.99
181,0.85,1.0,0.99
182,0.85,1.0,0.99
183,0.85,1.0,0.99
184,0.85,1.0,0.99
185,0.85,1.0,0.99
186,0.85,1.0,0.99
187,0.85,1.0,0.99
188,0.85,1.0,0.99
189,0.85,1.0,0.99
190,0.85,1.0,0.99
191,0.85,1.0,0.99
192,0.85,1.0,0.99
193,0.85,1.0,0.99
194,0.85,1.0,0.99
195,0.85,1.0,0.99
196,0.85,1.0,0.99
197,0.85,1.0,0.99
198,0.85,1.0,0.99
199,0.85,1.0,0.99
200,0.85,1.0,0.99
201,0.85,1.0,0.99
202,0.85,1.0,0.99
203,0.85,1.0,0.99
204,0.85,1.0,0.99
205,0.85,1.0,0.99
206,0.85,1.0,0.99
207,0.85,1.0,0.99
208,0.85,1.0,0.99
209,0.85,1.0,0.99
210,0.85,1.0,0.99
211,0.85,1.0,0.99
212,0.85,1.0,0.99
213,0.85,1.0,0.99
214,0.85,1.0,0.99
215,0.85,1.0,0.99
216,0.85,1.0,0.99
217,0.85,1.0,0.99
218,0.85,1.0,0.99
219,0.85,1.0,0.99
220,0.85,1.0,0.99
221,0.85,1.0,0.99
222,0.85,1.0,0.99
223,0.85,1.0,0.99
224,0.85,1.0,0.99
225,0.85,1.0,0.99
226,0.85,1.0,0.99
227,0.85,1.0,0.99
228,0.85,1.0,0.99
229,0.85,1.0,0.99
230,0.85,1.0,0.99
231,0.85,1.0,0.99
232,0.85,1.0,0.99
233,0.85,1.0,0.99
234,0.85,1.0,0.99
235,0.85,1.0,0.99
236,0.85,1.0,0.99
237,0.85,1.0,0.99
238,0.85,1.0,0.99
239,0.85,1.0,0.99
240,0.85,1.0,0.99
241,0.85,1.0,0.99
242,0.85,1.0,0.99
243,0.85,1.0,0.99
244,0.85,1.0,0.99
245,0.85,1.0,0.99
246,0.85,1.0,0.99
247,0.85,1.0,0.99
248,0.85,1.0,0.99
249,0.85,1.0,0.99
250,0.85,1.0,0.99
251,0.85,1.0,0.99
252,0.85,1.0,0.99
253,0.85,1.0,0.99
254,0.85,1.0,0.99
255,0.85,1.0,0.99
256,0.85,1.0,0.99
257,0.85,1.0,0.99
258,0.85,1.0,0.99
259,0.85,1.0,0.99
260,0.85,1.0,0.99
261,0.85,1.0,0.99
262,0.85,1.0,0.99
263,0.85,1.0,0.99
264,0.85,1.0,0.99
265,0.85,1.0,0.99
266,0.85,1.0,0.99
267,0.85,1.0,0.99
268,0.85,1.0,0.99
269,0.85,1.0,0.99
270,0.85,1.0,0.99
271,0.85,1.0,0.99
272,0.85,1.0,0.99
273,0.85,1.0,0.99
274,0.85,1.0,0.99
275,0.85,1.0,0.99
276,0.85,1.0,0.99
277,0.85,1.0,0.99
278,0.85,1.0,0.99
279,0.85,1.0,0.99
280,0.85,1.0,0.99
281,0.85,1.0,0.99
282,0.85,1.0,0.99
283,0.85,1.0,0.99
284,0.85,1.0,0.99
285,0.85,1.0,0.99
286,0.85,1.0,0.99
287,0.85,1.0,0.99
288,0.85,1.0,0.99
289,0.85,1.0,0.99
290,0.85,1.0,0.99
291,0.85,1.0,0.99
292,0.85,1.0,0.99
293,0.85,1.0,0.99
294,0.85,1.0,0.99
295,0.85,1.0,0.99
296,0.85,1.0,0.99
297,0.85,1.0,0.99
298,0.85,1.0,0.99
299,0.85,1.0,0.99
300,0.85,1.0,0.99
301,0.85,1.0,0.99
302,0.85,1.0,0.99
303,0.85,1.0,0.99
304,0.85,1.0,0.99
305,0.85,1.0,0.99
306,0.85,1.0,0.99
307,0.85,1.0,0.99
308,0.85,1.0,0.99
309,0.85,1.0,0.99
310,0.85,1.0,0.99
311,0.85,1.0,0.99
312,0.85,1.0,0.99
313,0.85,1.0,0.99
314,0.85,1.0,0.99
315,0.85,1.0,0.99
316,0.85,1.0,0.99
317,0.85,1.0,0.99
318,0.85,1.0,0.99
319,0.85,1.0,0.99
320,0.85,1.0,0.99
321,0.85,1.0,0.99
322,0.85,1.0,0.99
323,0.85,1.0,0.99
324,0.85,1.0,0.99
325,0.85,1.0,0.99
326,0.85,1.0,0.99
327,0.85,1.0,0.99
328,0.85,1.0,0.99
329,0.85,1.0,0.99
330,0.85,1.0,0.99
331,0.85,1.0,0.99
332,0.85,1.0,0.99
333,0.85,1.0,0.99
334,0.85,1.0,0.99
335,0.85,1.0,0.99
336,0.85,1.0,0.99
337,0.85,1.0,0.99
338,0.85,1.0,0.99
339,0.85,1.0,0.99
340,0.85,1.0,0.99
341,0.85,1.0,0.99
342,0.85,1.0,0.99
343,0.85,1.0,0.99
344,0.85,1.0,0.99
345,0.85,1.0,0.99
346,0.85,1.0,0.99
347,0.85,1.0,0.99
348,0.85,1.0,0.99
349,0.85,1.0,0.99
350,0.85,1.0,0.99
351,0.85,1.0,0.99
352,0.85,1.0,0.99
353,0.85,1.0,0.99
354,0.85,1.0,0.99
355,0.85,1.0,0.99
356,0.85,1.0,0.99
357,0.85,1.0,0.99
358,0.85,1.0,0.99
359,0.85,1.0,0.99
360,0.85,1.0,0.99
361,0.85,1.0,0.99
362,0.85,1.0,0.99
363,0.85,1.0,0.99
364,0.85,1.0,0.99
365,0.85,1.0,0.99
366,0.85,1.0,0.99
367,0.85,1.0,0.99
368,0.85,1.0,0.99
369,0.85,1.0,0.99
370,0.85,1.0,0.99
371,0.85,1.0,0.99
372,0.85,1.0,0.99
373,0.85,1.0,0.99
374,0.85,1.0,0.99
375,0.85,1.0,0.99
376,0.85,1.0,0.99
377,0.85,1.0,0.99
378,0.85,1.0,0.99
379,0.85,1.0,0.99
380,0.85,1.0,0.99
381,0.85,1.0,0.99
382,0.85,1.0,0.99
383,0.85,1.0,0.99
384,0.85,1.0,0.99
385,0.85,1.0,0.99
386,0.85,1.0,0.99
387,0.85,1.0,0.99
388,0.85,1.0,0.99
389,0.85,1.0,0.99
390,0.85,1.0,0.99
391,0.85,1.0,0.99
392,0.85,1.0,0.99
393,0.85,1.0,0.99
394,0.85,1.0,0.99
395,0.85,1.0,0.99
396,0.85,1.0,0.99
397,0.85,1.0,0.99
398,0.85,1.0,0.99
399,0.85,1.0,0.99
400,0.85,1.0,0.99
401,0.85,1.0,0.99
402,0.85,1.0,0.99
403,0.85,1.0,0.99
404,0.85,1.0,0.99
405,0.85,1.0,0.99
406,0.85,1.0,0.99
407,0.85,1.0,0.99
408,0.85,1.0,0.99
409,0.85,1.0,0.99
410,0.85,1.0,0.99
411,0.85,1.0,0.99
412,0.85,1.0,0.99
413,0.85,1.0,0.99
414,0.85,1.0,0.99
415,0.85,1.0,0.99
416,0.85,1.0,0.99
417,0.85,1.0,0.99
418,0.85,1.0,0.99
419,0.85,1.0,0.99
420,0.85,1.0,0.99
421,0.85,1.0,0.99
422,0.85,1.0,0.99
423,0.85,1.0,0.99
424,0.85,1.0,0.99
425,0.85,1.0,0.99
426,0.85,1.0,0.99
427,0.85,1.0,0.99
428,0.85,1.0,0.99
429,0.85,1.0,0.99
430,0.85,1.0,0.99
431,0.85,1.0,0.99
432,0.85,1.0,0.99
433,0.85,1.0,0.99
434,0.85,1.0,0.99
435,0.85,1.0,0.99
436,0.85,1.0,0.99
437,0.85,1.0,0.99
438,0.85,1.0,0.99
439,0.85,1.0,0.99
440,0.85,1.0,0.99
441,0.85,1.0,0.99
442,0.85,1.0,0.99
443,0.85,1.0,0.99
444,0.85,1.0,0.99
445,0.85,1.0,0.99
446,0.85,1.0,0.99
447,0.85,1.0,0.99
448,0.85,1.0,0.99
449,0.85,1.0,0.99
450,0.85,1.0,0.99
451,0.85,1.0,0.99
452,0.85,1.0,0.99
453,0.85,1.0,0.99
454,0.85,1.0,0.99
455,0.85,1.0,0.99
456,0.85,1.0,0.99
457,0.85,1.0,0.99
458,0.85,1.0,0.99
459,0.85,1.0,0.99
460,0.85,1.0,0.99
461,0.85,1.0,0.99
462,0.85,1.0,0.99
463,0.85,1.0,0.99
464,0.85,1.0,0.99
465,0.85,1.0,0.99
466,0.85,1.0,0.99
467,0.85,1.0,0.99
468,0.85,1.0,0.99
469,0.85,1.0,0.99
470,0.85,1.0,0.99
471,0.85,1.0,0.99
472,0.85,1.0,0.99
473,0.85,1.0,0.99
474,0.85,1.0,0.99
475,0.85,1.0,0.99
476,0.85,1.0,0.99
477,0.85,1.0,0.99
478,0.85,1.0,0.99
479,0.85,1.0,0.99
480,0.85,1.0,0.99
481,0.85,1.0,0.99
482,0.85,1.0,0.99
483,0.85,1.0,0.99
484,0.85,1.0,0.99
485,0.85,1.0,0.99
486,0.85,1.0,0.99
487,0.85,1.0,0.99
488,0.85,1.0,0.99
489,0.85,1.0,0.99
490,0.85,1.0,0.99
491,0.85,1.0,0.99
492,0.85,1.0,0.99
493,0.85,1.0,0.99
494,0.85,1.0,0.99
495,0.85,1.0,0.99
496,0.85,1.0,0.99
497,0.85,1.0,0.99
498,0.85,1.0,0.99
499,0.85,1.0,0.99
500,0.88,0.9,1.0
501,0.88,0.9,1.0
502,0.88,0.9,1.0
503,0.88,0.9,1.0
504,0.88,0.9,1.0
505,0.88,0.9,1.0
506,0.88,0.9,1.0
507,0.88,0.9,1.0
508,0.88,0.9,1.0
509,0.88,0.9,1.0
510,0.88,0.9,1.0
511,0.88,0.9,1.0
512,0.88,0.9,1.0
513,0.88,0.9,1.0
514,0.88,0.9,1.0
515,0.88,0.9,1.0
516,0.88,0.9,1.0
517,0.88,0.9,1.0
518,0.88,0.9,1.0
519,0.88,0.9,1.0
520,0.88,0.9,1.0
521,0.88,0.9,1.0
522,0.88,0.9,1.0
523,0.88,0.9,1.0
524,0.88,0.9,1.0
525,0.88,0.9,1.0
526,0.88,0.9,1.0
527,0.88,0.9,1.0
528,0.88,0.9,1.0
529,0.88,0.9,1.0
530,0.88,0.9,1.0
531,0.88,0.9,1.0
532,0.88,0.9,1.0
533,0.88,0.9,1.0
534,0.88,0.9,1.0
535,0.88,0.9,1.0
536,0.88,0.9,1.0
537,0.88,0.9,1.0
538,0.88,0.9,1.0
539,0.88,0.9,1.0
540,0.88,0.9,1.0
541,0.88,0.9,1.0
542,0.88,0.9,1.0
543,0.88,0.9,1.0
544,0.88,0.9,1.0
545,0.88,0.9,1.0
546,0.88,0.9,1.0
547,0.88,0.9,1.0
548,0.88,0.9,1.0
549,0.88,0.9,1.0
550,0.88,0.9,1.0
551,0.88,0.9,1.0
552,0.88,0.9,1.0
553,0.88,0.9,1.0
554,0.88,0.9,1.0
555,0.88,0.9,1.0
556,0.88,0.9,1.0
557,0.88,0.9,1.0
558,0.88,0.9,1.0
559,0.88,0.9,1.0
560,0.88,0.9,1.0
561,0.88,0.9,1.0
562,0.88,0.9,1.0
563,0.88,0.9,1.0
564,0.88,0.9,1.0
565,0.88,0.9,1.0
566,0.88,0.9,1.0
567,0.88,0.9,1.0
568,0.88,0.9,1.0
569,0.88,0.9,1.0
570,0.88,0.9,1.0
571,0.88,0.9,1.0
572,0.88,0.9,1.0
573,0.88,0.9,1.0
574,0.88,0.9,1.0
575,0.88,0.9,1.0
576,0.88,0.9,1.0
577,0.88,0.9,1.0
578,0.88,0.9,1.0
579,0.88,0.9,1.0
580,0.88,0.9,1.0
581,0.88,0.9,1.0
582,0.88,0.9,1.0
583,0.88,0.9,1.0
584,0.88,0.9,1.0
585,0.88,0.9,1.0
586,0.88,0.9,1.0
587,0.88,0.9,1.0
588,0.88,0.9,1.0
589,0.88,0.9,1.0
590,0.88,0.9,1.0
591,0.88,0.9,1.0
592,0.88,0.9,1.0
593,0.88,0.9,1.0
594,0.88,0.9,1.0
595,0.88,0.9,1.0
596,0.88,0.9,1.0
597,0.88,0.9,1.0
598,0.88,0.9,1.0
599,0.88,0.9,1.0
600,0.88,0.9,1.0
601,0.88,0.9,1.0
602,0.88,0.9,1.0
603,0.88,0.9,1.0
604,0.88,0.9,1.0
605,0.88,0.9,1.0
606,0.88,0.9,1.0
607,0.88,0.9,1.0
608,0.88,0.9,1.0
609,0.88,0.9,1.0
610,0.88,0.9,1.0
611,0.88,0.9,1.0
612,0.88,0.9,1.0
613,0.88,0.9,1.0
614,0.88,0.9,1.0
615,0.88,0.9,1.0
616,0.88,0.9,1.0
617,0.88,0.9,1.0
618,0.88,0.9,1.0
619,0.88,0.9,1.0
620,0.88,0.9,1.0
621,0.88,0.9,1.0
622,0.88,0.9,1.0
623,0.88,0.9,1.0
624,0.88,0.9,1.0
625,0.88,0.9,1.0
626,0.88,0.9,1.0
627,0.88,0.9,1.0
628,0.88,0.9,1.0
629,0.88,0.9,1.0
630,0.88,0.9,1.0
631,0.88,0.9,1.0
632,0.88,0.9,1.0
633,0.88,0.9,1.0
634,0.88,0.9,1.0
635,0.88,0.9,1.0
636,0.88,0.9,1.0
637,0.88,0.9,1.0
638,0.88,0.9,1.0
639,0.88,0.9,1.0
640,0.88,0.9,1.0
641,0.88,0.9,1.0
642,0.88,0.9,1.0
643,0.88,0.9,1.0
644,0.88,0.9,1.0
645,0.88,0.9,1.0
646,0.88,0.9,1.0
647,0.88,0.9,1.0
648,0.88,0.9,1.0
649,0.88,0.9,1.0
650,0.85,1.0,0.99
651,0.85,1.0,0.99
652,0.85,1.0,0.99
653,0.85,1.0,0.99
654,0.85,1.0,0.99
655,0.85,1.0,0.99
656,0.85,1.0,0.99
657,0.85,1.0,0.99
658,0.85,1.0,0.99
659,0.85,1.0,0.99
660,0.85,1.0,0.99
661,0.85,1.0,0.99
662,0.85,1.0,0.99
663,0.85,1.0,0.99
664,0.85,1.0,0.99
665,0.85,1.0,0.99
666,0.85,1.0,0.99
667,0.85,1.0,0.99
668,0.85,1.0,0.99
669,0.85,1.0,0.99
670,0.85,1.0,0.99
671,0.85,1.0,0.99
672,0.85,1.0,0.99
673,0.85,1.0,0.99
674,0.85,1.0,0.99
675,0.85,1.0,0.99
676,0.85,1.0,0.99
677,0.85,1.0,0.99
678,0.85,1.0,0.99
679,0.85,1.0,0.99
680,0.85,1.0,0.99
681,0.85,1.0,0.99
682,0.85,1.0,0.99
683,0.85,1.0,0.99
684,0.85,1.0,0.99
685,0.85,1.0,0.99
686,0.85,1.0,0.99
687,0.85,1.0,0.99
688,0.85,1.0,0.99
689,0.85,1.0,0.99
690,0.85,1.0,0.99
691,0.85,1.0,0.99
692,0.85,1.0,0.99
693,0.85,1.0,0.99
694,0.85,1.0,0.99
695,0.85,1.0,0.99
696,0.85,1.0,0.99
697,0.85,1.0,0.99
698,0.85,1.0,0.99
699,0.85,1.0,0.99
700,0.85,1.0,0.99
701,0.85,1.0,0.99
702,0.85,1.0,0.99
703,0.85,1.0,0.99
704,0.85,1.0,0.99
705,0.85,1.0,0.99
706,0.85,1.0,0.99
707,0.85,1.0,0.99
708,0.85,1.0,0.99
709,0.85,1.0,0.99
710,0.85,1.0,0.99
711,0.85,1.0,0.99
712,0.85,1.0,0.99
713,0.85,1.0,0.99
714,0.85,1.0,0.99
715,0.85,1.0,0.99
716,0.85,1.0,0.99
717,0.85,1.0,0.99
718,0.85,1.0,0.99
719,0.85,1.0,0.99
720,0.85,1.0,0.99
721,0.85,1.0,0.99
722,0.85,1.0,0.99
723,0.85,1.0,0.99
724,0.85,1.0,0.99
725,0.85,1.0,0.99
726,0.85,1.0,0.99
727,0.85,1.0,0.99
728,0.85,1.0,0.99
729,0.85,1.0,0.99
730,0.85,1.0,0.99
731,0.85,1.0,0.99
732,0.85,1.0,0.99
733,0.85,1.0,0.99
734,0.85,1.0,0.99
735,0.85,1.0,0.99
736,0.85,1.0,0.99
737,0.85,1.0,0.99
738,0.85,1.0,0.99
739,0.85,1.0,0.99
740,0.85,1.0,0.99
741,0.85,1.0,0.99
742,0.85,1.0,0.99
743,0.85,1.0,0.99
744,0.85,1.0,0.99
745,0.85,1.0,0.99
746,0.85,1.0,0.99
747,0.85,1.0,0.99
748,0.85,1.0,0.99
749,0.85,1.0,0.99
750,0.85,1.0,0.99
751,0.85,1.0,0.99
752,0.85,1.0,0.99
753,0.85,1.0,0.99
754,0.85,1.0,0.99
755,0.85,1.0,0.99
756,0.85,1.0,0.99
757,0.85,1.0,0.99
758,0.85,1.0,0.99
759,0.85,1.0,0.99
760,0.85,1.0,0.99
761,0.85,1.0,0.99
762,0.85,1.0,0.99
763,0.85,1.0,0.99
764,0.85,1.0,0.99
765,0.85,1.0,0.99
766,0.85,1.0,0.99
767,0.85,1.0,0.99
768,0.85,1.0,0.99
769,0.85,1.0,0.99
770,0.85,1.0,0.99
771,0.85,1.0,0.99
772,0.85,1.0,0.99
773,0.85,1.0,0.99
774,0.85,1.0,0.99
775,0.85,1.0,0.99
776,0.85,1.0,0.99
777,0.85,1.0,0.99
778,0.85,1.0,0.99
779,0.85,1.0,0.99
780,0.85,1.0,0.99
781,0.85,1.0,0.99
782,0.85,1.0,0.99
783,0.85,1.0,0.99
784,0.85,1.0,0.99
785,0.85,1.0,0.99
786,0.85,1.0,0.99
787,0.85,1.0,0.99
788,0.85,1.0,0.99
789,0.85,1.0,0.99
790,0.85,1.0,0.99
791,0.85,1.0,0.99
792,0.85,1.0,0.99
793,0.85,1.0,0.99
794,0.85,1.0,0.99
795,0.85,1.0,0.99
796,0.85,1.0,0.99
797,0.85,1.0,0.99
798,0.85,1.0,0.99
799,0.85,1.0,0.99
800,0.85,1.0,0.99
801,0.85,1.0,0.99
802,0.85,1.0,0.99
803,0.85,1.0,0.99
804,0.85,1.0,0.99
805,0.85,1.0,0.99
806,0.85,1.0,0.99
807,0.85,1.0,0.99
808,0.85,1.0,0.99
809,0.85,1.0,0.99
810,0.85,1.0,0.99
811,0.85,1.0,0.99
812,0.85,1.0,0.99
813,0.85,1.0,0.99
814,0.85,1.0,0.99
815,0.85,1.0,0.99
816,0.85,1.0,0.99
817,0.85,1.0,0.99
818,0.85,1.0,0.99
819,0.85,1.0,0.99
820,0.85,1.0,0.99
821,0.85,1.0,0.99
822,0.85,1.0,0.99
823,0.85,1.0,0.99
824,0.85,1.0,0.99
825,0.85,1.0,0.99
826,0.85,1.0,0.99
827,0.85,1.0,0.99
828,0.85,1.0,0.99
829,0.85,1.0,0.99
830,0.85,1.0,0.99
831,0.85,1.0,0.99
832,0.85,1.0,0.99
833,0.85,1.0,0.99
834,0.85,1.0,0.99
835,0.85,1.0,0.99
836,0.85,1.0,0.99
837,0.85,1.0,0.99
838,0.85,1.0,0.99
839,0.85,1.0,0.99
840,0.85,1.0,0.99
841,0.85,1.0,0.99
842,0.85,1.0,0.99
843,0.85,1.0,0.99
844,0.85,1.0,0.99
845,0.85,1.0,0.99
846,0.85,1.0,0.99
847,0.85,1.0,0.99
848,0.85,1.0,0.99
849,0.85,1.0,0.99
850,0.85,1.0,0.99
851,0.85,1.0,0.99
852,0.85,1.0,0.99
853,0.85,1.0,0.99
854,0.85,1.0,0.99
855,0.85,1.0,0.99
856,0.85,1.0,0.99
857,0.85,1.0,0.99
858,0.85,1.0,0.99
859,0.85,1.0,0.99
860,0.85,1.0,0.99
861,0.85,1.0,0.99
862,0.85,1.0,0.99
863,0.85,1.0,0.99
864,0.85,1.0,0.99
865,0.85,1.0,0.99
866,0.85,1.0,0.99
867,0.85,1.0,0.99
868,0.85,1.0,0.99
869,0.85,1.0,0.99
870,0.85,1.0,0.99
871,0.85,1.0,0.99
872,0.85,1.0,0.99
873,0.85,1.0,0.99
874,0.85,1.0,0.99
875,0.85,1.0,0.99
876,0.85,1.0,0.99
877,0.85,1.0,0.99
878,0.85,1.0,0.99
879,0.85,1.0,0.99
880,0.85,1.0,0.99
881,0.85,1.0,0.99
882,0.85,1.0,0.99
883,0.85,1.0,0.99
884,0.85,1.0,0.99
885,0.85,1.0,0.99
886,0.85,1.0,0.99
887,0.85,1.0,0.99
888,0.85,1.0,0.99
889,0.85,1.0,0.99
890,0.85,1.0,0.99
891,0.85,1.0,0.99
892,0.85,1.0,0.99
893,0.85,1.0,0.99
894,0.85,1.0,0.99
895,0.85,1.0,0.99
896,0.85,1.0,0.99
897,0.85,1.0,0.99
898,0.85,1.0,0.99
899,0.85,1.0,0.99
900,0.85,1.0,0.99
901,0.85,1.0,0.99
902,0.85,1.0,0.99
903,0.85,1.0,0.99
904,0.85,1.0,0.99
905,0.85,1.0,0.99
906,0.85,1.0,0.99
907,0.85,1.0,0.99
908,0.85,1.0,0.99
909,0.85,1.0,0.99
910,0.85,1.0,0.99
911,0.85,1.0,0.99
912,0.85,1.0,0.99
913,0.85,1.0,0.99
914,0.85,1.0,0.99
915,0.85,1.0,0.99
916,0.85,1.0,0.99
917,0.85,1.0,0.99
918,0.85,1.0,0.99
919,0.85,1.0,0.99
920,0.85,1.0,0.99
921,0.85,1.0,0.99
922,0.85,1.0,0.99
923,0.85,1.0,0.99
924,0.85,1.0,0.99
925,0.85,1.0,0.99
926,0.85,1.0,0.99
927,0.85,1.0,0.99
928,0.85,1.0,0.99
929,0.85,1.0,0.99
930,0.85,1.0,0.99
931,0.85,1.0,0.99
932,0.85,1.0,0.99
933,0.85,1.0,0.99
934,0.85,1.0,0.99
935,0.85,1.0,0.99
936,0.85,1.0,0.99
937,0.85,1.0,0.99
938,0.85,1.0,0.99
939,0.85,1.0,0.99
940,0.85,1.0,0.99
941,0.85,1.0,0.99
942,0.85,1.0,0.99
943,0.85,1.0,0.99
944,0.85,1.0,0.99
945,0.85,1.0,0.99
946,0.85,1.0,0.99
947,0.85,1.0,0.99
948,0.85,1.0,0.99
949,0.85,1.0,0.99
950,0.85,1.0,0.99
951,0.85,1.0,0.99
952,0.85,1.0,0.99
953,0.85,1.0,0.99
954,0.85,1.0,0.99
955,0.85,1.0,0.99
956,0.85,1.0,0.99
957,0.85,1.0,0.99
958,0.85,1.0,0.99
959,0.85,1.0,0.99
960,0.85,1.0,0.99
961,0.85,1.0,0.99
962,0.85,1.0,0.99
963,0.85,1.0,0.99
964,0.85,1.0,0.99
965,0.85,1.0,0.99
966,0.85,1.0,0.99
967,0.85,1.0,0.99
968,0.85,1.0,0.99
969,0.85,1.0,0.99
970,0.85,1.0,0.99
971,0.85,1.0,0.99
972,0.85,1.0,0.99
973,0.85,1.0,0.99
974,0.85,1.0,0.99
975,0.85,1.0,0.99
976,0.85,1.0,0.99
977,0.85,1.0,0.99
978,0.85,1.0,0.99
979,0.85,1.0,0.99
980,0.85,1.0,0.99
981,0.85,1.0,0.99
982,0.85,1.0,0.99
983,0.85,1.0,0.99
984,0.85,1.0,0.99
985,0.85,1.0,0.99
986,0.85,1.0,0.99
987,0.85,1.0,0.99
988,0.85,1.0,0.99
989,0.85,1.0,0.99
990,0.85,1.0,0.99
991,0.85,1.0,0.99
992,0.85,1.0,0.99
993,0.85,1.0,0.99
994,0.85,1.0,0.99
995,0.85,1.0,0.99
996,0.85,1.0,0.99
997,0.85,1.0,0.99
