t,reliability,latency,availability
203,0.9,1.8,0.95
204,0.9,1.8,0.95
205,0.9,1.8,0.95
206,0.9,1.8,0.95
207,0.9,1.8,0.95
208,0.9,1.8,0.95
209,0.9,1.8,0.95
210,0.9,1.8,0.95
211,0.9,1.8,0.95
212,0.9,1.8,0.95
213,0.9,1.8,0.95
214,0.9,1.8,0.95
215,0.9,1.8,0.95
216,0.9,1.8,0.95
217,0.9,1.8,0.95
218,0.9,1.8,0.95
219,0.9,1.8,0.95
220,0.9,1.8,0.95
221,0.9,1.8,0.95
222,0.9,1.8,0.95
223,0.9,1.8,0.95
224,0.9,1.8,0.95
225,0.9,1.8,0.95
226,0.9,1.8,0.95
227,0.9,1.8,0.95
228,0.9,1.8,0.95
229,0.9,1.8,0.95
230,0.9,1.8,0.95
231,0.9,1.8,0.95
232,0.9,1.8,0.95
233,0.9,1.8,0.95
234,0.9,1.8,0.95
235,0.9,1.8,0.95
236,0.9,1.8,0.95
237,0.9,1.8,0.95
238,0.9,1.8,0.95
239,0.9,1.8,0.95
240,0.9,1.8,0.95
241,0.9,1.8,0.95
242,0.9,1.8,0.95
243,0.9,1.8,0.95
244,0.9,1.8,0.95
245,0.9,1.8,0.95
246,0.9,1.8,0.95
247,0.9,1.8,0.95
248,0.9,1.8,0.95
249,0.9,1.8,0.95
250,0.9,1.8,0.95
251,0.9,1.8,0.95
252,0.9,1.8,0.95
253,0.9,1.8,0.95
254,0.9,1.8,0.95
255,0.9,1.8,0.95
256,0.9,1.8,0.95
257,0.9,1.8,0.95
258,0.9,1.8,0.95
259,0.9,1.8,0.95
260,0.9,1.8,0.95
261,0.9,1.8,0.95
262,0.9,1.8,0.95
263,0.9,1.8,0.95
264,0.9,1.8,0.95
265,0.9,1.8,0.95
266,0.9,1.8,0.95
267,0.9,1.8,0.95
268,0.9,1.8,0.95
269,0.9,1.8,0.95
270,0.9,1.8,0.95
271,0.9,1.8,0.95
272,0.9,1.8,0.95
273,0.9,1.8,0.95
274,0.9,1.8,0.95
275,0.9,1.8,0.95
276,0.9,1.8,0.95
277,0.9,1.8,0.95
278,0.9,1.8,0.95
279,0.9,1.8,0.95
280,0.9,1.8,0.95
281,0.9,1.8,0.95
282,0.9,1.8,0.95
283,0.9,1.8,0.95
284,0.9,1.8,0.95
285,0.9,1.8,0.95
286,0.9,1.8,0.95
287,0.9,1.8,0.95
288,0.9,1.8,0.95
289,0.9,1.8,0.95
290,0.9,1.8,0.95
291,0.9,1.8,0.95
292,0.9,1.8,0.95
293,0.9,1.8,0.95
294,0.9,1.8,0.95
295,0.9,1.8,0.95
296,0.9,1.8,0.95
297,0.9,1.8,0.95
298,0.9,1.8,0.95
299,0.9,1.8,0.95
300,0.9,1.8,0.95
301,0.9,1.8,0.95
302,0.9,1.8,0.95
303,0.9,1.8,0.95
304,0.9,1.8,0.95
305,0.9,1.8,0.95
306,0.9,1.8,0.95
307,0.9,1.8,0.95
308,0.9,1.8,0.95
309,0.9,1.8,0.95
310,0.9,1.8,0.95
311,0.9,1.8,0.95
312,0.9,1.8,0.95
313,0.9,1.8,0.95
314,0.9,1.8,0.95
315,0.9,1.8,0.95
316,0.9,1.8,0.95
317,0.9,1.8,0.95
318,0.9,1.8,0.95
319,0.9,1.8,0.95
320,0.9,1.8,0.95
321,0.9,1.8,0.95
322,0.9,1.8,0.95
323,0.9,1.8,0.95
324,0.9,1.8,0.95
325,0.9,1.8,0.95
326,0.9,1.8,0.95
327,0.9,1.8,0.95
328,0.9,1.8,0.95
329,0.9,1.8,0.95
330,0.9,1.8,0.95
331,0.9,1.8,0.95
332,0.9,1.8,0.95
333,0.9,1.8,0.95
334,0.9,1.8,0.95
335,0.9,1.8,0.95
336,0.9,1.8,0.95
337,0.9,1.8,0.95
338,0.9,1.8,0.95
339,0.9,1.8,0.95
340,0.9,1.8,0.95
341,0.9,1.8,0.95
342,0.9,1.8,0.95
343,0.9,1.8,0.95
344,0.9,1.8,0.95
345,0.9,1.8,0.95
346,0.9,1.8,0.95
347,0.9,1.8,0.95
348,0.9,1.8,0.95
349,0.9,1.8,0.95
350,0.93,1.4,0.96
351,0.93,1.4,0.96
352,0.93,1.4,0.96
353,0.93,1.4,0.96
354,0.93,1.4,0.96
355,0.93,1.4,0.96
356,0.93,1.4,0.96
357,0.93,1.4,0.96
358,0.93,1.4,0.96
359,0.93,1.4,0.96
360,0.93,1.4,0.96
361,0.93,1.4,0.96
362,0.93,1.4,0.96
363,0.93,1.4,0.96
364,0.93,1.4,0.96
365,0.93,1.4,0.96
366,0.93,1.4,0.96
367,0.93,1.4,0.96
368,0.93,1.4,0.96
369,0.93,1.4,0.96
370,0.93,1.4,0.96
371,0.93,1.4,0.96
372,0.93,1.4,0.96
373,0.93,1.4,0.96
374,0.93,1.4,0.96
375,0.93,1.4,0.96
376,0.93,1.4,0.96
377,0.93,1.4,0.96
378,0.93,1.4,0.96
379,0.93,1.4,0.96
380,0.93,1.4,0.96
381,0.93,1.4,0.96
382,0.93,1.4,0.96
383,0.93,1.4,0.96
384,0.93,1.4,0.96
385,0.93,1.4,0.96
386,0.93,1.4,0.96
387,0.93,1.4,0.96
388,0.93,1.4,0.96
389,0.93,1.4,0.96
390,0.93,1.4,0.96
391,0.93,1.4,0.96
392,0.93,1.4,0.96
393,0.93,1.4,0.96
394,0.93,1.4,0.96
395,0.93,1.4,0.96
396,0.93,1.4,0.96
397,0.93,1.4,0.96
398,0.93,1.4,0.96
399,0.93,1.4,0.96
400,0.93,1.4,0.96
401,0.93,1.4,0.96
402,0.93,1.4,0.96
403,0.93,1.4,0.96
404,0.93,1.4,0.96
405,0.93,1.4,0.96
406,0.93,1.4,0.96
407,0.93,1.4,0.96
408,0.93,1.4,0.96
409,0.93,1.4,0.96
410,0.93,1.4,0.96
411,0.93,1.4,0.96
412,0.93,1.4,0.96
413,0.93,1.4,0.96
414,0.93,1.4,0.96
415,0.93,1.4,0.96
416,0.93,1.4,0.96
417,0.93,1.4,0.96
418,0.93,1.4,0.96
419,0.93,1.4,0.96
420,0.93,1.4,0.96
421,0.93,1.4,0.96
422,0.93,1.4,0.96
423,0.93,1.4,0.96
424,0.93,1.4,0.96
425,0.93,1.4,0.96
426,0.93,1.4,0.96
427,0.93,1.4,0.96
428,0.93,1.4,0.96
429,0.93,1.4,0.96
430,0.93,1.4,0.96
431,0.93,1.4,0.96
432,0.93,1.4,0.96
433,0.93,1.4,0.96
434,0.93,1.4,0.96
435,0.93,1.4,0.96
436,0.93,1.4,0.96
437,0.93,1.4,0.96
438,0.93,1.4,0.96
439,0.93,1.4,0.96
440,0.93,1.4,0.96
441,0.93,1.4,0.96
442,0.93,1.4,0.96
443,0.93,1.4,0.96
444,0.93,1.4,0.96
445,0.93,1.4,0.96
446,0.93,1.4,0.96
447,0.93,1.4,0.96
448,0.93,1.4,0.96
449,0.93,1.4,0.96
450,0.93,1.4,0.96
451,0.93,1.4,0.96
452,0.93,1.4,0.96
453,0.93,1.4,0.96
454,0.93,1.4,0.96
455,0.93,1.4,0.96
456,0.93,1.4,0.96
457,0.93,1.4,0.96
458,0.93,1.4,0.96
459,0.93,1.4,0.96
460,0.93,1.4,0.96
461,0.93,1.4,0.96
462,0.93,1.4,0.96
463,0.93,1.4,0.96
464,0.93,1.4,0.96
465,0.93,1.4,0.96
466,0.93,1.4,0.96
467,0.93,1.4,0.96
468,0.93,1.4,0.96
469,0.93,1.4,0.96
470,0.93,1.4,0.96
471,0.93,1.4,0.96
472,0.93,1.4,0.96
473,0.93,1.4,0.96
474,0.93,1.4,0.96
475,0.93,1.4,0.96
476,0.93,1.4,0.96
477,0.93,1.4,0.96
478,0.93,1.4,0.96
479,0.93,1.4,0.96
480,0.93,1.4,0.96
481,0.93,1.4,0.96
482,0.93,1.4,0.96
483,0.93,1.4,0.96
484,0.93,1.4,0.96
485,0.93,1.4,0.96
486,0.93,1.4,0.96
487,0.93,1.4,0.96
488,0.93,1.4,0.96
489,0.93,1.4,0.96
490,0.93,1.4,0.96
491,0.93,1.4,0.96
492,0.93,1.4,0.96
493,0.93,1.4,0.96
494,0.93,1.4,0.96
495,0.93,1.4,0.96
496,0.93,1.4,0.96
497,0.93,1.4,0.96
498,0.93,1.4,0.96
499,0.93,1.4,0.96
500,0.9,1.8,0.95
501,0.9,1.8,0.95
502,0.9,1.8,0.95
503,0.9,1.8,0.95
504,0.9,1.8,0.95
505,0.9,1.8,0.95
506,0.9,1.8,0.95
507,0.9,1.8,0.95
508,0.9,1.8,0.95
509,0.9,1.8,0.95
510,0.9,1.8,0.95
511,0.9,1.8,0.95
512,0.9,1.8,0.95
513,0.9,1.8,0.95
514,0.9,1.8,0.95
515,0.9,1.8,0.95
516,0.9,1.8,0.95
517,0.9,1.8,0.95
518,0.9,1.8,0.95
519,0.9,1.8,0.95
520,0.9,1.8,0.95
521,0.9,1.8,0.95
522,0.9,1.8,0.95
523,0.9,1.8,0.95
524,0.9,1.8,0.95
525,0.9,1.8,0.95
526,0.9,1.8,0.95
527,0.9,1.8,0.95
528,0.9,1.8,0.95
529,0.9,1.8,0.95
530,0.9,1.8,0.95
531,0.9,1.8,0.95
532,0.9,1.8,0.95
533,0.9,1.8,0.95
534,0.9,1.8,0.95
535,0.9,1.8,0.95
536,0.9,1.8,0.95
537,0.9,1.8,0.95
538,0.9,1.8,0.95
539,0.9,1.8,0.95
540,0.9,1.8,0.95
541,0.9,1.8,0.95
542,0.9,1.8,0.95
543,0.9,1.8,0.95
544,0.9,1.8,0.95
545,0.9,1.8,0.95
546,0.9,1.8,0.95
547,0.9,1.8,0.95
548,0.9,1.8,0.95
549,0.9,1.8,0.95
550,0.9,1.8,0.95
551,0.9,1.8,0.95
552,0.9,1.8,0.95
553,0.9,1.8,0.95
554,0.9,1.8,0.95
555,0.9,1.8,0.95
556,0.9,1.8,0.95
557,0.9,1.8,0.95
558,0.9,1.8,0.95
559,0.9,1.8,0.95
560,0.9,1.8,0.95
561,0.9,1.8,0.95
562,0.9,1.8,0.95
563,0.9,1.8,0.95
564,0.9,1.8,0.95
565,0.9,1.8,0.95
566,0.9,1.8,0.95
567,0.9,1.8,0.95
568,0.9,1.8,0.95
569,0.9,1.8,0.95
570,0.9,1.8,0.95
571,0.9,1.8,0.95
572,0.9,1.8,0.95
573,0.9,1.8,0.95
574,0.9,1.8,0.95
575,0.9,1.8,0.95
576,0.9,1.8,0.95
577,0.9,1.8,0.95
578,0.9,1.8,0.95
579,0.9,1.8,0.95
580,0.9,1.8,0.95
581,0.9,1.8,0.95
582,0.9,1.8,0.95
583,0.9,1.8,0.95
584,0.9,1.8,0.95
585,0.9,1.8,0.95
586,0.9,1.8,0.95
587,0.9,1.8,0.95
588,0.9,1.8,0.95
589,0.9,1.8,0.95
590,0.9,1.8,0.95
591,0.9,1.8,0.95
592,0.9,1.8,0.95
593,0.9,1.8,0.95
594,0.9,1.8,0.95
595,0.9,1.8,0.95
596,0.9,1.8,0.95
597,0.9,1.8,0.95
598,0.9,1.8,0.95
599,0.9,1.8,0.95
600,0.9,1.8,0.95
601,0.9,1.8,0.95
602,0.9,1.8,0.95
603,0.9,1.8,0.95
604,0.9,1.8,0.95
605,0.9,1.8,0.95
606,0.9,1.8,0.95
607,0.9,1.8,0.95
608,0.9,1.8,0.95
609,0.9,1.8,0.95
610,0.9,1.8,0.95
611,0.9,1.8,0.95
612,0.9,1.8,0.95
613,0.9,1.8,0.95
614,0.9,1.8,0.95
615,0.9,1.8,0.95
616,0.9,1.8,0.95
617,0.9,1.8,0.95
618,0.9,1.8,0.95
619,0.9,1.8,0.95
620,0.9,1.8,0.95
621,0.9,1.8,0.95
622,0.9,1.8,0.95
623,0.9,1.8,0.95
624,0.9,1.8,0.95
625,0.9,1.8,0.95
626,0.9,1.8,0.95
627,0.9,1.8,0.95
628,0.9,1.8,0.95
629,0.9,1.8,0.95
630,0.9,1.8,0.95
631,0.9,1.8,0.95
632,0.9,1.8,0.95
633,0.9,1.8,0.95
634,0.9,1.8,0.95
635,0.9,1.8,0.95
636,0.9,1.8,0.95
637,0.9,1.8,0.95
638,0.9,1.8,0.95
639,0.9,1.8,0.95
640,0.9,1.8,0.95
641,0.9,1.8,0.95
642,0.9,1.8,0.95
643,0.9,1.8,0.95
644,0.9,1.8,0.95
645,0.9,1.8,0.95
646,0.9,1.8,0.95
647,0.9,1.8,0.95
648,0.9,1.8,0.95
649,0.9,1.8,0.95
650,0.9,1.8,0.95
651,0.9,1.8,0.95
652,0.9,1.8,0.95
653,0.9,1.8,0.95
654,0.9,1.8,0.95
655,0.9,1.8,0.95
656,0.9,1.8,0.95
657,0.9,1.8,0.95
658,0.9,1.8,0.95
659,0.9,1.8,0.95
660,0.9,1.8,0.95
661,0.9,1.8,0.95
662,0.9,1.8,0.95
663,0.9,1.8,0.95
664,0.9,1.8,0.95
665,0.9,1.8,0.95
666,0.9,1.8,0.95
667,0.9,1.8,0.95
668,0.9,1.8,0.95
669,0.9,1.8,0.95
670,0.9,1.8,0.95
671,0.9,1.8,0.95
672,0.9,1.8,0.95
673,0.9,1.8,0.95
674,0.9,1.8,0.95
675,0.9,1.8,0.95
676,0.9,1.8,0.95
677,0.9,1.8,0.95
678,0.9,1.8,0.95
679,0.9,1.8,0.95
680,0.9,1.8,0.95
681,0.9,1.8,0.95
682,0.9,1.8,0.95
683,0.9,1.8,0.95
684,0.9,1.8,0.95
685,0.9,1.8,0.95
686,0.9,1.8,0.95
687,0.9,1.8,0.95
688,0.9,1.8,0.95
689,0.9,1.8,0.95
690,0.9,1.8,0.95
691,0.9,1.8,0.95
692,0.9,1.8,0.95
693,0.9,1.8,0.95
694,0.9,1.8,0.95
695,0.9,1.8,0.95
696,0.9,1.8,0.95
697,0.9,1.8,0.95
698,0.9,1.8,0.95
699,0.9,1.8,0.95
700,0.78,2.6,0.75
701,0.78,2.6,0.75
702,0.78,2.6,0.75
703,0.78,2.6,0.75
704,0.78,2.6,0.75
705,0.78,2.6,0.75
706,0.78,2.6,0.75
707,0.78,2.6,0.75
708,0.78,2.6,0.75
709,0.78,2.6,0.75
710,0.78,2.6,0.75
711,0.78,2.6,0.75
712,0.78,2.6,0.75
713,0.78,2.6,0.75
714,0.78,2.6,0.75
715,0.78,2.6,0.75
716,0.78,2.6,0.75
717,0.78,2.6,0.75
718,0.78,2.6,0.75
719,0.78,2.6,0.75
720,0.78,2.6,0.75
721,0.78,2.6,0.75
722,0.78,2.6,0.75
723,0.78,2.6,0.75
724,0.78,2.6,0.75
725,0.78,2.6,0.75
726,0.78,2.6,0.75
727,0.78,2.6,0.75
728,0.78,2.6,0.75
729,0.78,2.6,0.75
730,0.78,2.6,0.75
731,0.78,2.6,0.75
732,0.78,2.6,0.75
733,0.78,2.6,0.75
734,0.78,2.6,0.75
735,0.78,2.6,0.75
736,0.78,2.6,0.75
737,0.78,2.6,0.75
738,0.78,2.6,0.75
739,0.78,2.6,0.75
740,0.78,2.6,0.75
741,0.78,2.6,0.75
742,0.78,2.6,0.75
743,0.78,2.6,0.75
744,0.78,2.6,0.75
745,0.78,2.6,0.75
746,0.78,2.6,0.75
747,0.78,2.6,0.75
748,0.78,2.6,0.75
749,0.78,2.6,0.75
750,0.78,2.6,0.75
751,0.78,2.6,0.75
752,0.78,2.6,0.75
753,0.78,2.6,0.75
754,0.78,2.6,0.75
755,0.78,2.6,0.75
756,0.78,2.6,0.75
757,0.78,2.6,0.75
758,0.78,2.6,0.75
759,0.78,2.6,0.75
760,0.78,2.6,0.75
761,0.78,2.6,0.75
762,0.78,2.6,0.75
763,0.78,2.6,0.75
764,0.78,2.6,0.75
765,0.78,2.6,0.75
766,0.78,2.6,0.75
767,0.78,2.6,0.75
768,0.78,2.6,0.75
769,0.78,2.6,0.75
770,0.78,2.6,0.75
771,0.78,2.6,0.75
772,0.78,2.6,0.75
773,0.78,2.6,0.75
774,0.78,2.6,0.75
775,0.78,2.6,0.75
776,0.78,2.6,0.75
777,0.78,2.6,0.75
778,0.78,2.6,0.75
779,0.78,2.6,0.75
780,0.78,2.6,0.75
781,0.78,2.6,0.75
782,0.78,2.6,0.75
783,0.78,2.6,0.75
784,0.78,2.6,0.75
785,0.78,2.6,0.75
786,0.78,2.6,0.75
787,0.78,2.6,0.75
788,0.78,2.6,0.75
789,0.78,2.6,0.75
790,0.78,2.6,0.75
791,0.78,2.6,0.75
792,0.78,2.6,0.75
793,0.78,2.6,0.75
794,0.78,2.6,0.75
795,0.78,2.6,0.75
796,0.78,2.6,0.75
797,0.78,2.6,0.75
798,0.78,2.6,0.75
799,0.78,2.6,0.75
800,0.78,2.6,0.75
801,0.78,2.6,0.75
802,0.78,2.6,0.75
803,0.78,2.6,0.75
804,0.78,2.6,0.75
805,0.78,2.6,0.75
806,0.78,2.6,0.75
807,0.78,2.6,0.75
808,0.78,2.6,0.75
809,0.78,2.6,0.75
810,0.78,2.6,0.75
811,0.78,2.6,0.75
812,0.78,2.6,0.75
813,0.78,2.6,0.75
814,0.78,2.6,0.75
815,0.78,2.6,0.75
816,0.78,2.6,0.75
817,0.78,2.6,0.75
818,0.78,2.6,0.75
819,0.78,2.6,0.75
820,0.78,2.6,0.75
821,0.78,2.6,0.75
822,0.78,2.6,0.75
823,0.78,2.6,0.75
824,0.78,2.6,0.75
825,0.78,2.6,0.75
826,0.78,2.6,0.75
827,0.78,2.6,0.75
828,0.78,2.6,0.75
829,0.78,2.6,0.75
830,0.78,2.6,0.75
831,0.78,2.6,0.75
832,0.78,2.6,0.75
833,0.78,2.6,0.75
834,0.78,2.6,0.75
835,0.78,2.6,0.75
836,0.78,2.6,0.75
837,0.78,2.6,0.75
838,0.78,2.6,0.75
839,0.78,2.6,0.75
840,0.78,2.6,0.75
841,0.78,2.6,0.75
842,0.78,2.6,0.75
843,0.78,2.6,0.75
844,0.78,2.6,0.75
845,0.78,2.6,0.75
846,0.78,2.6,0.75
847,0.78,2.6,0.75
848,0.78,2.6,0.75
849,0.78,2.6,0.75
850,0.9,1.8,0.95
851,0.9,1.8,0.95
852,0.9,1.8,0.95
853,0.9,1.8,0.95
854,0.9,1.8,0.95
855,0.9,1.8,0.95
856,0.9,1.8,0.95
857,0.9,1.8,0.95
858,0.9,1.8,0.95
859,0.9,1.8,0.95
860,0.9,1.8,0.95
861,0.9,1.8,0.95
862,0.9,1.8,0.95
863,0.9,1.8,0.95
864,0.9,1.8,0.95
865,0.9,1.8,0.95
866,0.9,1.8,0.95
867,0.9,1.8,0.95
868,0.9,1.8,0.95
869,0.9,1.8,0.95
870,0.9,1.8,0.95
871,0.9,1.8,0.95
872,0.9,1.8,0.95
873,0.9,1.8,0.95
874,0.9,1.8,0.95
875,0.9,1.8,0.95
876,0.9,1.8,0.95
877,0.9,1.8,0.95
878,0.9,1.8,0.95
879,0.9,1.8,0.95
880,0.9,1.8,0.95
881,0.9,1.8,0.95
882,0.9,1.8,0.95
883,0.9,1.8,0.95
884,0.9,1.8,0.95
885,0.9,1.8,0.95
886,0.9,1.8,0.95
887,0.9,1.8,0.95
888,0.9,1.8,0.95
889,0.9,1.8,0.95
890,0.9,1.8,0.95
891,0.9,1.8,0.95
892,0.9,1.8,0.95
893,0.9,1.8,0.95
894,0.9,1.8,0.95
895,0.9,1.8,0.95
896,0.9,1.8,0.95
897,0.9,1.8,0.95
898,0.9,1.8,0.95
899,0.9,1.8,0.95
900,0.9,1.8,0.95
901,0.9,1.8,0.95
902,0.9,1.8,0.95
903,0.9,1.8,0.95
904,0.9,1.8,0.95
905,0.9,1.8,0.95
906,0.9,1.8,0.95
907,0.9,1.8,0.95
908,0.9,1.8,0.95
909,0.9,1.8,0.95
910,0.9,1.8,0.95
911,0.9,1.8,0.95
912,0.9,1.8,0.95
913,0.9,1.8,0.95
914,0.9,1.8,0.95
915,0.9,1.8,0.95
916,0.9,1.8,0.95
917,0.9,1.8,0.95
918,0.9,1.8,0.95
919,0.9,1.8,0.95
920,0.9,1.8,0.95
921,0.9,1.8,0.95
922,0.9,1.8,0.95
923,0.9,1.8,0.95
924,0.9,1.8,0.95
925,0.9,1.8,0.95
926,0.9,1.8,0.95
927,0.9,1.8,0.95
928,0.9,1.8,0.95
929,0.9,1.8,0.95
930,0.9,1.8,0.95
931,0.9,1.8,0.95
932,0.9,1.8,0.95
933,0.9,1.8,0.95
934,0.9,1.8,0.95
935,0.9,1.8,0.95
936,0.9,1.8,0.95
937,0.9,1.8,0.95
938,0.9,1.8,0.95
939,0.9,1.8,0.95
940,0.9,1.8,0.95
941,0.9,1.8,0.95
942,0.9,1.8,0.95
943,0.9,1.8,0.95
944,0.9,1.8,0.95
945,0.9,1.8,0.95
946,0.9,1.8,0.95
947,0.9,1.8,0.95
948,0.9,1.8,0.95
949,0.9,1.8,0.95
950,0.9,1.8,0.95
951,0.9,1.8,0.95
952,0.9,1.8,0.95
953,0.9,1.8,0.95
954,0.9,1.8,0.95
955,0.9,1.8,0.95
956,0.9,1.8,0.95
957,0.9,1.8,0.95
958,0.9,1.8,0.95
959,0.9,1.8,0.95
960,0.9,1.8,0.95
961,0.9,1.8,0.95
962,0.9,1.8,0.95
963,0.9,1.8,0.95
964,0.9,1.8,0.95
965,0.9,1.8,0.95
966,0.9,1.8,0.95
967,0.9,1.8,0.95
968,0.9,1.8,0.95
969,0.9,1.8,0.95
970,0.9,1.8,0.95
971,0.9,1.8,0.95
972,0.9,1.8,0.95
973,0.9,1.8,0.95
974,0.9,1.8,0.95
975,0.9,1.8,0.95
976,0.9,1.8,0.95
977,0.9,1.8,0.95
978,0.9,1.8,0.95
979,0.9,1.8,0.95
980,0.9,1.8,0.95
981,0.9,1.8,0.95
982,0.9,1.8,0.95
983,0.9,1.8,0.95
984,0.9,1.8,0.95
985,0.9,1.8,0.95
986,0.9,1.8,0.95
987,0.9,1.8,0.95
988,0.9,1.8,0.95
989,0.9,1.8,0.95
990,0.9,1.8,0.95
991,0.9,1.8,0.95
992,0.9,1.8,0.95
993,0.9,1.8,0.95
994,0.9,1.8,0.95
995,0.9,1.8,0.95
996,0.9,1.8,0.95
997,0.9,1.8,0.95
