t,reliability,latency
143,0.9208544277311527,1.5082986940131193
144,0.8900329958150994,1.3188296843910337
145,0.9297989510055021,1.5784049327916325
146,0.9258790539608606,1.4113215684538267
147,0.8892291227035227,1.2323547310472165
148,0.9318576618270347,1.3717478749368688
149,0.8814242158947238,1.4510857132596666
150,0.8796466191573644,1.40942212061474
151,0.8879165464074543,1.3100218087932352
152,0.8915754643518463,1.5996839375703138
153,0.9303331537036956,1.6039933692206687
154,0.8842398080516896,1.3789030373209876
155,0.9282246966308005,1.3072861460411005
156,0.8965300634120107,1.3460660573854755
157,0.9315902664156713,1.4485805656777089
158,0.9090515511648724,1.3708864063605177
159,0.913331952895073,1.5590299003836092
160,0.9242697725281328,1.4764794338450302
161,0.9015267772167437,1.3053038725237889
162,0.9315053765806579,1.5501906611334737
163,0.8860108854579513,1.575397443268178
164,0.9215438601192216,1.3355106759748143
165,0.8849329319374786,1.5657658816832518
166,0.9078319816802332,1.261747890599488
167,0.902715573459917,1.3551240998859841
168,0.9259081542003373,1.611124620828133
169,0.911295069270895,1.4985601856945774
170,0.9040148268477333,1.314674086720184
171,0.9010822567915474,1.5583553701812005
172,0.9109336343509705,1.4417531696169046
173,0.9193716546380508,1.6527486806671705
174,0.912716645230841,1.4831603666666882
175,0.8733960246741763,1.4995132684229866
176,0.8940824337796233,1.4345036184303992
177,0.9106587449446857,1.4203180825034862
178,0.9088342624772064,1.5247943370900692
179,0.9054236510027927,1.531570948754656
180,0.9090911020577861,1.5723178776342686
181,0.8810953127724503,1.451676071932461
182,0.869992680286232,1.5849529208860218
183,0.8879618238759431,1.5585869982919829
184,0.8786023092549237,1.3900731922824556
185,0.9102343353461393,1.633962313166016
186,0.9015332546003646,1.594137127563363
187,0.8662185185602594,1.4734902799423695
188,0.8973223087626314,1.5882361878980396
189,0.9237072569978404,1.334150621422457
190,0.9139307734844322,1.4878136636490873
191,0.8708346117382919,1.5335747781814677
192,0.8651140700093336,1.4462799516434983
193,0.8907597136987315,1.4075993634976398
194,0.9179443419419965,1.3397707138053707
195,0.8676072300089682,1.4146566128239857
196,0.9201504096419854,1.5977586066066283
197,0.8710277675178009,1.3091319177135876
198,0.9047694792257984,1.360367040575123
199,0.8748328419411291,1.6242067300632959
200,0.9041092989156874,1.674426772723279
201,0.8784286531036221,1.5587727924697123
202,0.8898732567483281,1.3633699035215192
203,0.9005145186744569,1.6383039778362554
204,0.9084193112894894,1.4002629441847985
205,0.9107080734203167,1.6335980072780956
206,0.9117898376923106,1.6637409256943125
207,0.9138930775146581,1.3973865855102465
208,0.8690078784165549,1.324868859014656
209,0.8828623078504497,1.46555997591982
210,0.9007719472982791,1.6555207190121441
211,0.9047049160676377,1.362525566163834
212,0.8909742472372765,1.6208047025635461
213,0.8849411981585341,1.6970879077373617
214,0.9130445144697329,1.5393080216568749
215,0.9067991332680322,1.6978408018213018
216,0.8568160763877155,1.647466956410738
217,0.8775034429263555,1.4286073535639807
218,0.8973189689090552,1.5766564076230418
219,0.8585086633201676,1.3522767373430011
220,0.8883831937029556,1.3986460486652141
221,0.8647572270158669,1.4809323350443893
222,0.9060336662817134,1.4786495881111041
223,0.9053156594859972,1.4024177695032627
224,0.8919157713905554,1.374874246364286
225,0.9110259703760968,1.649928172748293
226,0.8539714319104839,1.5673965502921163
227,0.8888245783283566,1.5773829786649618
228,0.8899981215834178,1.3937401115845094
229,0.9095344150334659,1.361388914718429
230,0.8964454153418382,1.505877974895097
231,0.8654542574958648,1.4652959173491285
232,0.8659414310009498,1.4274341583350896
233,0.866500631594114,1.5482877812979845
234,0.883014802002282,1.4415991680608429
235,0.8536037505278189,1.6198734430303863
236,0.8757959114842089,1.4694057066459707
237,0.8794655711108961,1.4601638574659137
238,0.862444810256558,1.402757794415201
239,0.8828155745811382,1.7124061512283648
240,0.9025743872570468,1.693104005421699
241,0.8603729884719847,1.4545986175679573
242,0.8946436438222262,1.684058008138792
243,0.9073174915425277,1.5131664644241407
244,0.9042366695088107,1.6989094280787194
245,0.8756650043188483,1.7482478582974599
246,0.9053611384452409,1.476830411172522
247,0.8813172874539972,1.7368612091688065
248,0.8841376876993813,1.4993234163259153
249,0.8489351705996745,1.5894194908005805
250,0.905604732293775,1.6726801181338427
251,0.8654188482887968,1.558922681439454
252,0.9051244715452842,1.7310771169141295
253,0.9035909922321079,1.4757271496016846
254,0.8626113695882749,1.618216810938049
255,0.8545444350714416,1.4258236883775717
256,0.9014468397512875,1.6630187784602677
257,0.8557286283989599,1.4388998738592198
258,0.8632745983733703,1.437378518414117
259,0.8599787030807616,1.5271253845955017
260,0.894049840385933,1.5955622617774794
261,0.8913732199945051,1.7223673762723015
262,0.8653451270864791,1.5670112521189656
263,0.8932017117857248,1.7655638324525575
264,0.8662945501567494,1.4367729650747976
265,0.8507997090255149,1.61722941544185
266,0.8507507523317615,1.7298568702952006
267,0.8794808327129751,1.6101473421874029
268,0.8424487930046319,1.6327109258888894
269,0.8995893000652603,1.6060226797647232
270,0.8907912666337726,1.5769141716867843
271,0.8495374981984276,1.7394552321050543
272,0.8768918386216635,1.4978867098724244
273,0.8551699098987301,1.524194468077298
274,0.8630202854220258,1.638977676760742
275,0.8767469959402884,1.6672118763237207
276,0.8631573845960954,1.4530052610072273
277,0.8772445614811312,1.5181811295458536
278,0.8515840662559087,1.5347233911884846
279,0.8871652843466769,1.419079754793104
280,0.8813740723060429,1.674140513163148
281,0.8387025931491566,1.786396316643819
282,0.8600134958569957,1.5072496762698804
283,0.8940311568120058,1.8101070016194436
284,0.8721970830740484,1.6614771639298407
285,0.8897935159212169,1.5215160969569477
286,0.8744544886419617,1.7283839020776441
287,0.85978817817643,1.5373824173139317
288,0.8522053996337493,1.5615987408489502
289,0.8587356599555014,1.6577263129512143
290,0.8508082788931847,1.6327499766957756
291,0.891511476889375,1.5974801239043688
292,0.8767945704911034,1.7254280740797987
293,0.861709428166087,1.6689397494447578
294,0.8620341176694506,1.6979355755934367
295,0.8462244012314685,1.7879561067948613
296,0.8531025037709674,1.7423709808292118
297,0.8914547982812902,1.6730169176772443
298,0.8352417156302757,1.677859355267218
299,0.8605538677358016,1.6208537934930582
300,0.8703210542636879,1.4763844142271154
301,0.8600390291239649,1.6233272610191645
302,0.8510698444918531,1.7971996750800223
303,0.8884313356137112,1.7584751910684386
304,0.8659824705937066,1.5107681090497669
305,0.882648358850565,1.466186968443954
306,0.8771875532353547,1.583275467733371
307,0.8722749899902498,1.7710304908517958
308,0.8672807550611985,1.8014956862064255
309,0.8663902023189682,1.6142568445072238
310,0.8438598312486649,1.5645912573951946
311,0.833806492819601,1.7640944371032987
312,0.8292187250482437,1.7881611045862693
313,0.8745289848653199,1.5108261617320504
314,0.8692898739761759,1.6533342539797184
315,0.8685268934251695,1.6044091984696602
316,0.8330925263055105,1.483716895474018
317,0.8425889108606551,1.702002438823407
318,0.8364097946422744,1.8544567293926273
319,0.8682959023328545,1.5210779682426518
320,0.8565272262780956,1.4791750605464686
321,0.8562231833165097,1.509985136925967
322,0.8742344672328776,1.8147009734224728
323,0.8825790696782683,1.5871010383738622
324,0.8551704006780696,1.5482041168884741
325,0.8407313548937289,1.7990287246134629
326,0.8657660377274278,1.8062658533725346
327,0.8440062004474306,1.820485937800358
328,0.8363891112385596,1.8077853113214168
329,0.8508802322144903,1.6825363944472416
330,0.8403636691085732,1.7698673345982971
331,0.8344233021625125,1.5605636912281797
332,0.8354603447124285,1.8431014175635152
333,0.8740080755783819,1.8090553351886363
334,0.8791073767801831,1.6395567138864149
335,0.8304822306811592,1.7382547009519747
336,0.8242265173177362,1.8346540105723315
337,0.8595136443126397,1.8732741325987226
338,0.8415199861086146,1.6482299884338885
339,0.840343947302042,1.7125556950190386
340,0.8767128811470952,1.7834877977114867
341,0.832550287549708,1.706111090867046
342,0.8233321316768518,1.5308616254173066
343,0.8506709788905501,1.691775905180838
344,0.8380926857437543,1.6662779345691874
345,0.8419373742530036,1.5324650828727484
346,0.8332749046752813,1.6860491158739208
347,0.8526229529353766,1.7269701068457552
348,0.8604696261994641,1.670302585032819
349,0.858595896952423,1.8724115087462203
350,0.8245815975958894,1.7248928790877673
351,0.8607052646317,1.8927796545294344
352,0.844280402589692,1.8724904648593568
353,0.8709147404742577,1.8412551213070179
354,0.86747253685615,1.6288875380707772
355,0.8229674959458948,1.621535774396761
356,0.8519842833853387,1.5738360143519834
357,0.8524010735448118,1.6567090610160409
358,0.8220669349789802,1.718604610088546
359,0.8262498651473711,1.845322762170317
360,0.8544878547295118,1.700678751965772
361,0.8266085077184686,1.8437303116519455
362,0.842224342449485,1.6327331888832417
363,0.8543750553882891,1.9068503073960628
364,0.8542236543584985,1.7084743906703888
365,0.8264761702520745,1.8611473190296994
366,0.8175013035076726,1.556746456674847
367,0.82224512447388,1.681062738722859
368,0.8180248011947117,1.577778127251695
369,0.8378694640393457,1.7514438189707477
370,0.8604602499392846,1.8630091667843878
371,0.8634473954637256,1.5536270425307377
372,0.8612055803416612,1.8786456340719497
373,0.8433711997541214,1.7827361562103778
374,0.8297041106742573,1.8928736120340406
375,0.8310234695673141,1.5699871636433995
376,0.8652079030748864,1.5968076626864325
377,0.8652047829516445,1.8059680861708574
378,0.8580393362443025,1.6691420752738306
379,0.8280366301805028,1.7976090441012536
380,0.8201071477546977,1.6858142474827018
381,0.855861594213249,1.630522957740519
382,0.8397180721223696,1.5878191288276686
383,0.8453612109983535,1.6032763992372994
384,0.8380662123789872,1.7763314909171883
385,0.8181040383829814,1.6315835742823188
386,0.8632824659143788,1.724390744621556
387,0.8631898392885496,1.9308211159235809
388,0.8547320873288312,1.7710217591102757
389,0.8215010993103409,1.7673785849382972
390,0.8642854113865543,1.9502226385692685
391,0.8550129228823541,1.6066818548216615
392,0.837544012489384,1.6596477435207435
393,0.8311448311074016,1.7239288390853664
394,0.8061178236722844,1.8496009957470474
395,0.8532426039301378,1.8206415776761646
396,0.8497852918615296,1.6256909404024065
397,0.8223387879420827,1.8073756865192563
398,0.805572494734065,1.9829771524323365
399,0.8539834527998679,1.790237156884158
400,0.8458249298604094,1.7445851129853076
401,0.8543053457094152,1.905018544821613
402,0.8564260935502828,1.8183959740425653
403,0.8268750007139136,1.960033862708412
404,0.8231383923641938,1.8996100340251059
405,0.8151509404383798,1.6848074764400198
406,0.8363350093885401,1.9298567421637376
407,0.837190831291008,1.6990526439322244
408,0.8073118889226036,2.0021003294729254
409,0.8518373510623684,1.9060488217302896
410,0.8269205306971152,1.8967051571760436
411,0.8011937110381501,1.9713311540310494
412,0.8366043092964504,1.848969304613408
413,0.8322949338069795,1.7270142737185545
414,0.8504016965713737,1.9712577809796774
415,0.8388653777538724,1.711626754159975
416,0.8489819903531677,1.6222825199307247
417,0.8238955362527638,1.9502130453590232
418,0.8530902309777627,1.8449571733181167
419,0.7979704066101458,1.7144696548688703
420,0.8517061088571661,1.967294143242089
421,0.8036540996189305,1.8042040085212596
422,0.8180225862582369,1.9792471977028838
423,0.7972947191944649,2.020400937552143
424,0.8138708940197232,1.894806172704594
425,0.79903551572317,1.8155801724635618
426,0.8485058570771196,1.7575002906270165
427,0.8160493621516626,1.7110211038523397
428,0.8275464732530856,2.0053891988778787
429,0.8026808290383481,1.7811687415952793
430,0.8195666572554603,1.7324396302541443
431,0.8488079180534936,1.7309957273899927
432,0.7990776381374907,1.711399859464227
433,0.8288054023102505,1.9372244397548106
434,0.8418133929024069,1.7035144732316554
435,0.8180944231812242,1.8553393757432017
436,0.8238316866858851,1.8884832263880569
437,0.8463406206365923,1.9223477993511433
438,0.7906649465544706,1.6656362719732372
439,0.8282125097738886,2.0101668772193775
440,0.8098416194605884,1.9435257708544107
441,0.8171597619212264,2.0328291495163273
442,0.8203499445099106,1.7164336539033855
443,0.827206871588601,1.7176684102038116
444,0.8441424905930586,1.84338371314143
445,0.8355157657150527,2.049520022181944
446,0.8366473967357126,1.676668820205286
447,0.7898584390191731,1.9214560490010453
448,0.7944015081058555,1.8998789984379214
449,0.7924838987901647,1.7960489542954998
450,0.8353733865149782,1.7963462605297307
451,0.799470537970175,1.9285952373517226
452,0.8343111217631458,1.977452583610609
453,0.7944785126331791,1.849642755094858
454,0.8061294699122381,1.9133192993749506
455,0.7958328625012211,1.8921119100821608
456,0.8002250649948677,1.6975811513361747
457,0.8000758886095266,1.8210551923243388
458,0.8278168590140697,1.742821139719727
459,0.8318990337803491,1.8308141202270782
460,0.8340190741927592,1.8892212890273825
461,0.7951552236516483,1.9226528570963934
462,0.8045302037333903,2.0028827864347236
463,0.8369314526515809,1.8241003303291143
464,0.8161905436407396,1.844887134205877
465,0.8241399407126102,1.8350706136543025
466,0.8004658186190413,1.9302992368626568
467,0.7886588159576098,1.8055838084735334
468,0.8182450117743729,1.915202162289312
469,0.8342151164156053,1.7305369641122434
470,0.8080835277363423,1.8366187957113798
471,0.8219154447236476,1.9353523813901021
472,0.817417218277518,2.092700753396047
473,0.8035207153717663,2.044168316439626
474,0.8049932464758127,2.0551377232480292
475,0.8219041778650759,1.7889312258163321
476,0.7971437655390554,1.9101474918240375
477,0.7929141441152023,1.990481384192205
478,0.8226265394719362,1.869309840763537
479,0.8315683978007907,1.9884026344770351
480,0.7899311861814166,2.049964393863933
481,0.8237146497522614,2.0903265801084325
482,0.7854112800348044,1.7756940112718536
483,0.7991453920046181,1.7496597970893684
484,0.7969787672898777,2.050907985417381
485,0.8056274201813911,1.8151564349776639
486,0.7920109398794103,1.9115216657514322
487,0.8103343498212612,1.8164997872596822
488,0.7959446318726358,1.8208788464235661
489,0.7793641508252543,1.8643590879717153
490,0.8031957850292724,1.8897240309083017
491,0.8035461639481173,2.118408520817543
492,0.8030068586850326,2.1202702147952537
493,0.821365005352272,1.9364385614336879
494,0.775656937542745,2.1174113412146904
495,0.7842165971856807,1.8248111413733783
496,0.8052769806902138,2.0139979836875885
497,0.816873324362413,1.8971283075033485
498,0.7943413487929099,1.8766906647102024
499,0.7900443325913798,1.910183633021399
500,0.7810038920020761,1.8415205821017686
501,0.791447745574938,2.0507738440375576
502,0.7972686062450366,1.9744937709596768
503,0.7925137605577787,1.8608014610698393
504,0.8135778188039359,2.0525205108684426
505,0.7922187179719316,2.0560161569187834
506,0.8058203481288231,2.0617629876246513
507,0.7989079521416874,1.8282291474211938
508,0.8015026902973379,2.023834380978129
509,0.7842112971938996,1.9885068657895981
510,0.7686440237188801,2.152415080598089
511,0.7986688679316932,1.865644097142774
512,0.8017983425121923,1.8390741814217402
513,0.7988866869610335,1.8917179577997292
514,0.8102796522552438,2.0967868228152162
515,0.8051748687914595,1.891833999459406
516,0.7726488235977523,1.9507346417639402
517,0.774462853582944,2.1593243689878214
518,0.7893962614734266,2.1084257418752697
519,0.7801197507657477,1.8405452742075967
520,0.8026512707657388,2.0143330123114076
521,0.8134960235857824,1.9702559492689822
522,0.7814162605142009,2.0241655864400996
523,0.8085006258513162,2.130328721355297
524,0.8077137681940845,2.099434705177413
525,0.77238661102158,2.174051294676025
526,0.7893712664476549,2.178565808888921
527,0.7877994451045807,1.9501127796541609
528,0.7995948043622294,1.9424234916744756
529,0.8085016435855761,1.8934117581735914
530,0.7690097297540331,1.917783225029003
531,0.8042004891096005,1.9362819941272846
532,0.7914917102643716,2.092891297407678
533,0.7908618908591655,1.9699193255502438
534,0.7948569735117132,1.8046478994155568
535,0.8157337671871159,1.9563971863328313
536,0.8020545443033594,1.8196989880971015
537,0.7771033545933838,1.9177204077297256
538,0.7981519537103922,2.0662671076433514
539,0.8070006999817108,2.070988972663578
540,0.7743597472516818,1.8841603943402385
541,0.8005210465932778,1.928408785304816
542,0.7925763635996439,2.2011874702129557
543,0.7889828788439269,2.1341401387709875
544,0.7825196592304903,1.9227782632441823
545,0.8032472121781487,1.8584175242988117
546,0.7615861194478986,1.8991049607008492
547,0.7783933785732466,1.887519052140222
548,0.7677396317463032,1.8948580078836241
549,0.7654025326481043,1.9208767466637058
550,0.7648433700546045,2.197971209797968
551,0.7820594300101289,2.0764477570388564
552,0.7790010434651875,2.0574529281942704
553,0.7946351739390991,2.061780161425767
554,0.7662737933682443,1.8807029249729799
555,0.7860800077903288,1.869493004750257
556,0.7913027698871256,2.1078588667876152
557,0.7808415655730426,2.2202085666170577
558,0.7886134903711792,2.183728683598675
559,0.7561640946599788,2.1500267692112467
560,0.7949021517733488,1.9478954431950395
561,0.7970025935200634,2.038062416282213
562,0.7542656228551233,2.021413760269684
563,0.8057420679427136,2.211918700237963
564,0.7545912826362294,2.1279892887229335
565,0.7939731348309336,1.9168375968364122
566,0.7772627650071604,1.8646836455411104
567,0.7847110976480474,2.002951614469361
568,0.7749508339568016,1.8521822514598
569,0.7941550386213764,2.0984690424580266
570,0.767970313292816,2.1370416646799955
571,0.7635624195329318,2.0275472112324877
572,0.7815271620517588,2.072814043503996
573,0.7569136370690622,2.2477112676553883
574,0.7885188782424235,2.1691222646855834
575,0.7620418512305914,2.1681852589349577
576,0.784068065302923,1.922759209939187
577,0.7710908898663644,1.8679068748426775
578,0.7697419551910555,1.9345837768368386
579,0.7563727403977604,2.005633702309732
580,0.7699582274722394,1.924035651782394
581,0.7533691419609089,1.9416057777211189
582,0.7873380690578452,2.2518500706407587
583,0.7817707613596607,2.1878468082264715
584,0.7755613140858556,2.1216764278737195
585,0.7860825325548364,1.9594047272189954
586,0.7933556219684379,2.047952492347971
587,0.7513486372651607,1.9909385714253485
588,0.7729535618337863,2.2265430349894846
589,0.7784571709313871,1.9032709045522898
590,0.7731169959596341,1.9110731222398387
591,0.7615211890577543,1.8846851015001402
592,0.7761445405336441,2.2312812188196856
593,0.7794098030625181,2.2183390837409647
594,0.7893789945508328,2.1867790137652277
595,0.7959808886881484,1.9959657085238416
596,0.77357425119894,2.2337657595299043
597,0.7429867338072329,2.2638715993102583
598,0.7667440249706985,1.9569394699850249
599,0.7940321793265265,2.097832737430147
600,0.7753634808361797,2.0247441804498028
601,0.7790380091267856,2.215587582663355
602,0.7665998691381061,2.023070396778497
603,0.7868881829263332,2.051806451596073
604,0.7962034569762408,2.0889275973942922
605,0.7761752544501296,2.2621645249111277
606,0.7948390758764838,2.228716965751166
607,0.7662200482068089,2.139779503428156
608,0.7915977734034866,2.093171918839344
609,0.7812042323995044,1.9363789397330804
610,0.7933544729641987,2.0859408020709598
611,0.7652008599056473,2.1617863178336663
612,0.7602734453685652,1.9651914268484005
613,0.7769451362637979,2.063093824622069
614,0.767922808645618,2.1831067469584933
615,0.7794000605513759,2.0572327499150975
616,0.7446934069640615,2.051888262391903
617,0.7818808448936473,1.9525645238082279
618,0.7467344879169564,2.0177279489469893
619,0.7407895823180206,2.2216999833800464
620,0.7840714156280238,2.291109836555858
621,0.7836324533314756,2.054315509538261
622,0.7643077420925819,2.1853888828529575
623,0.794071953693858,2.173012348606
624,0.7669935074262866,2.0096869040472
625,0.752108247702125,2.012867431438413
626,0.7852319022560535,2.240618335263565
627,0.7684627382952552,2.016754208993774
628,0.7369169348119258,2.1740423320651234
629,0.7377774254425252,1.983282186253482
630,0.7699612711543504,2.036277391422692
631,0.7651904074472587,2.2644456877456016
632,0.7916132480998018,2.235276475277158
633,0.7577552738002545,2.1368418966656075
634,0.7530555170630888,1.948805163321367
635,0.7825338742717588,2.2795577002731644
636,0.7852322101201028,2.0932959665449458
637,0.7896417612458756,2.0083249714050053
638,0.7866804329570399,2.091362451326115
639,0.744574530429929,2.3161748730060765
640,0.7490732469203721,2.238497826444235
641,0.7860433041843181,2.2282152777005835
642,0.735435277984889,2.1838961486502746
643,0.7808806401404704,2.1879497588005536
644,0.771808877759321,2.1044941207287944
645,0.7839526293981667,2.19503409074184
646,0.765553036967618,2.1626222159535677
647,0.778106610129672,2.310361028868058
648,0.7613433953616905,2.1980627133808697
649,0.755066733174283,2.1583113497891375
650,0.7823836494271872,2.177951688507958
651,0.7726949905335483,2.2428777054560065
652,0.757718882300233,2.099295797992348
653,0.7694868340202876,2.210292897162819
654,0.7710768224242015,2.152120854281031
655,0.7360772363350173,2.005112032406823
656,0.7813245332598017,2.2750932677669926
657,0.7331392843310381,2.0999690345808175
658,0.7502265791146626,2.0003712382803567
659,0.7768117871496614,2.040690486996201
660,0.7763743184001346,2.1682337706173764
661,0.7772591199033686,2.0409231266672703
662,0.7546029144731378,2.0143448689422057
663,0.7417028016448889,2.0555610069286803
664,0.7624180099168243,2.3008207633223567
665,0.7733671862777666,2.155566811277736
666,0.7735882170869519,2.1191358868350707
667,0.7257870622009991,2.286214344024558
668,0.7631681791233192,2.0000685251911605
669,0.7669080976974765,2.1269541669354717
670,0.7351842668213796,2.171983074714396
671,0.7432869494974708,2.2535595433163724
672,0.7453638268539914,2.0622773480531666
673,0.7768027584401894,2.3147252940737233
674,0.7617479158087657,2.1693714235564787
675,0.7615582239597097,2.116074266926227
676,0.7561696866128373,2.263075089500708
677,0.7695845883574884,2.1060078721302258
678,0.7503642965409816,2.087529211524739
679,0.7181702553632087,2.2449391314856317
680,0.7749794930358361,2.369411373743395
681,0.7179256716845925,2.095019754413361
682,0.7231192813760048,2.113896161922034
683,0.7461738377446079,2.382960830870688
684,0.7359913782126788,2.082732325076049
685,0.7230698880213197,2.057504857788922
686,0.749606774003675,2.2588991901396214
687,0.7664888880371913,2.368934080739655
688,0.7288303800904667,2.2106914347962454
689,0.7591759964871192,2.2242509547186757
690,0.7339357045117879,2.1979573372003487
691,0.7152919261433407,2.193661504205422
692,0.7530084050076897,2.381441989682763
693,0.7240500483211821,2.3139757734016886
694,0.7557757282156665,2.0436466136658344
695,0.7348829134528765,2.309761453413397
696,0.7722923587854181,2.2088742004730246
697,0.7681753878267544,2.1986088174796943
698,0.7510847533495825,2.077743398630593
699,0.7384186845182371,2.0506943091244167
700,0.7274677424807212,2.138755007031625
701,0.7408086008066244,2.4239689816038874
702,0.730413854395317,2.07548042668987
703,0.7187660057659531,2.2310772904234013
704,0.7135973014055402,2.0525392217927183
705,0.7677379955389707,2.1632089901570173
706,0.7625377228132066,2.2557896486745816
707,0.7467367403581006,2.444720294116891
708,0.7584394756504393,2.2259688137718667
709,0.7425787077618011,2.386705584528249
710,0.7378299247250483,2.3863036460919744
