t,reliability,latency
229,0.95,1.2
230,0.95,1.2
231,0.95,1.2
232,0.95,1.2
233,0.95,1.2
234,0.95,1.2
235,0.95,1.2
236,0.95,1.2
237,0.95,1.2
238,0.95,1.2
239,0.95,1.2
240,0.95,1.2
241,0.95,1.2
242,0.95,1.2
243,0.95,1.2
244,0.95,1.2
245,0.95,1.2
246,0.95,1.2
247,0.95,1.2
248,0.95,1.2
249,0.95,1.2
250,0.95,1.2
251,0.95,1.2
252,0.95,1.2
253,0.95,1.2
254,0.95,1.2
255,0.95,1.2
256,0.95,1.2
257,0.95,1.2
258,0.95,1.2
259,0.95,1.2
260,0.95,1.2
261,0.95,1.2
262,0.95,1.2
263,0.95,1.2
264,0.95,1.2
265,0.95,1.2
266,0.95,1.2
267,0.95,1.2
268,0.95,1.2
269,0.95,1.2
270,0.95,1.2
271,0.95,1.2
272,0.95,1.2
273,0.95,1.2
274,0.95,1.2
275,0.95,1.2
276,0.95,1.2
277,0.95,1.2
278,0.95,1.2
279,0.95,1.2
280,0.95,1.2
281,0.95,1.2
282,0.95,1.2
283,0.95,1.2
284,0.95,1.2
285,0.95,1.2
286,0.95,1.2
287,0.95,1.2
288,0.95,1.2
289,0.95,1.2
290,0.95,1.2
291,0.95,1.2
292,0.95,1.2
293,0.95,1.2
294,0.95,1.2
295,0.95,1.2
296,0.95,1.2
297,0.95,1.2
298,0.95,1.2
299,0.95,1.2
300,0.95,1.2
301,0.95,1.2
302,0.95,1.2
303,0.95,1.2
304,0.95,1.2
305,0.95,1.2
306,0.95,1.2
307,0.95,1.2
308,0.95,1.2
309,0.95,1.2
310,0.95,1.2
311,0.95,1.2
312,0.95,1.2
313,0.95,1.2
314,0.95,1.2
315,0.95,1.2
316,0.95,1.2
317,0.95,1.2
318,0.95,1.2
319,0.95,1.2
320,0.95,1.2
321,0.95,1.2
322,0.95,1.2
323,0.95,1.2
324,0.95,1.2
325,0.95,1.2
326,0.95,1.2
327,0.95,1.2
328,0.95,1.2
329,0.95,1.2
330,0.95,1.2
331,0.95,1.2
332,0.95,1.2
333,0.95,1.2
334,0.95,1.2
335,0.95,1.2
336,0.95,1.2
337,0.95,1.2
338,0.95,1.2
339,0.95,1.2
340,0.95,1.2
341,0.95,1.2
342,0.95,1.2
343,0.95,1.2
344,0.95,1.2
345,0.95,1.2
346,0.95,1.2
347,0.95,1.2
348,0.95,1.2
349,0.95,1.2
350,0.95,1.2
351,0.95,1.2
352,0.95,1.2
353,0.95,1.2
354,0.95,1.2
355,0.95,1.2
356,0.95,1.2
357,0.95,1.2
358,0.95,1.2
359,0.95,1.2
360,0.95,1.2
361,0.95,1.2
362,0.95,1.2
363,0.95,1.2
364,0.95,1.2
365,0.95,1.2
366,0.95,1.2
367,0.95,1.2
368,0.95,1.2
369,0.95,1.2
370,0.95,1.2
371,0.95,1.2
372,0.95,1.2
373,0.95,1.2
374,0.95,1.2
375,0.95,1.2
376,0.95,1.2
377,0.95,1.2
378,0.95,1.2
379,0.95,1.2
380,0.95,1.2
381,0.95,1.2
382,0.95,1.2
383,0.95,1.2
384,0.95,1.2
385,0.95,1.2
386,0.95,1.2
387,0.95,1.2
388,0.95,1.2
389,0.95,1.2
390,0.95,1.2
391,0.95,1.2
392,0.95,1.2
393,0.95,1.2
394,0.95,1.2
395,0.95,1.2
396,0.95,1.2
397,0.95,1.2
398,0.95,1.2
399,0.95,1.2
400,0.95,1.2
401,0.95,1.2
402,0.95,1.2
403,0.95,1.2
404,0.95,1.2
405,0.95,1.2
406,0.95,1.2
407,0.95,1.2
408,0.95,1.2
409,0.95,1.2
410,0.95,1.2
411,0.95,1.2
412,0.95,1.2
413,0.95,1.2
414,0.95,1.2
415,0.95,1.2
416,0.95,1.2
417,0.95,1.2
418,0.95,1.2
419,0.95,1.2
420,0.95,1.2
421,0.95,1.2
422,0.95,1.2
423,0.95,1.2
424,0.95,1.2
425,0.95,1.2
426,0.95,1.2
427,0.95,1.2
428,0.95,1.2
429,0.95,1.2
430,0.95,1.2
431,0.95,1.2
432,0.95,1.2
433,0.95,1.2
434,0.95,1.2
435,0.95,1.2
436,0.95,1.2
437,0.95,1.2
438,0.95,1.2
439,0.95,1.2
440,0.95,1.2
441,0.95,1.2
442,0.95,1.2
443,0.95,1.2
444,0.95,1.2
445,0.95,1.2
446,0.95,1.2
447,0.95,1.2
448,0.95,1.2
449,0.95,1.2
450,0.95,1.2
451,0.95,1.2
452,0.95,1.2
453,0.95,1.2
454,0.95,1.2
455,0.95,1.2
456,0.95,1.2
457,0.95,1.2
458,0.95,1.2
459,0.95,1.2
460,0.95,1.2
461,0.95,1.2
462,0.95,1.2
463,0.95,1.2
464,0.95,1.2
465,0.95,1.2
466,0.95,1.2
467,0.95,1.2
468,0.95,1.2
469,0.95,1.2
470,0.95,1.2
471,0.95,1.2
472,0.95,1.2
473,0.95,1.2
474,0.95,1.2
475,0.95,1.2
476,0.95,1.2
477,0.95,1.2
478,0.95,1.2
479,0.95,1.2
480,0.95,1.2
481,0.95,1.2
482,0.95,1.2
483,0.95,1.2
484,0.95,1.2
485,0.95,1.2
486,0.95,1.2
487,0.95,1.2
488,0.95,1.2
489,0.95,1.2
490,0.95,1.2
491,0.95,1.2
492,0.95,1.2
493,0.95,1.2
494,0.95,1.2
495,0.95,1.2
496,0.95,1.2
497,0.95,1.2
498,0.95,1.2
499,0.95,1.2
500,0.95,1.2
501,0.95,1.2
502,0.95,1.2
503,0.95,1.2
504,0.95,1.2
505,0.95,1.2
506,0.95,1.2
507,0.95,1.2
508,0.95,1.2
509,0.95,1.2
510,0.95,1.2
511,0.95,1.2
512,0.95,1.2
513,0.95,1.2
514,0.95,1.2
515,0.95,1.2
516,0.95,1.2
517,0.95,1.2
518,0.95,1.2
519,0.95,1.2
520,0.95,1.2
521,0.95,1.2
522,0.95,1.2
523,0.95,1.2
524,0.95,1.2
525,0.95,1.2
526,0.95,1.2
527,0.95,1.2
528,0.95,1.2
529,0.95,1.2
530,0.95,1.2
531,0.95,1.2
532,0.95,1.2
533,0.95,1.2
534,0.95,1.2
535,0.95,1.2
536,0.95,1.2
537,0.95,1.2
538,0.95,1.2
539,0.95,1.2
540,0.95,1.2
541,0.95,1.2
542,0.95,1.2
543,0.95,1.2
544,0.95,1.2
545,0.95,1.2
546,0.95,1.2
547,0.95,1.2
548,0.95,1.2
549,0.95,1.2
550,0.95,1.2
551,0.95,1.2
552,0.95,1.2
553,0.95,1.2
554,0.95,1.2
555,0.95,1.2
556,0.95,1.2
557,0.95,1.2
558,0.95,1.2
559,0.95,1.2
560,0.95,1.2
561,0.95,1.2
562,0.95,1.2
563,0.95,1.2
564,0.95,1.2
565,0.95,1.2
566,0.95,1.2
567,0.95,1.2
568,0.95,1.2
569,0.95,1.2
570,0.95,1.2
571,0.95,1.2
572,0.95,1.2
573,0.95,1.2
574,0.95,1.2
575,0.95,1.2
576,0.95,1.2
577,0.95,1.2
578,0.95,1.2
579,0.95,1.2
580,0.95,1.2
581,0.95,1.2
582,0.95,1.2
583,0.95,1.2
584,0.95,1.2
585,0.95,1.2
586,0.95,1.2
587,0.95,1.2
588,0.95,1.2
589,0.95,1.2
590,0.95,1.2
591,0.95,1.2
592,0.95,1.2
593,0.95,1.2
594,0.95,1.2
595,0.95,1.2
596,0.95,1.2
597,0.95,1.2
598,0.95,1.2
599,0.95,1.2
600,0.95,1.2
601,0.95,1.2
602,0.95,1.2
603,0.95,1.2
604,0.95,1.2
605,0.95,1.2
606,0.95,1.2
607,0.95,1.2
608,0.95,1.2
609,0.95,1.2
610,0.95,1.2
611,0.95,1.2
612,0.95,1.2
613,0.95,1.2
614,0.95,1.2
615,0.95,1.2
616,0.95,1.2
617,0.95,1.2
618,0.95,1.2
619,0.95,1.2
620,0.95,1.2
621,0.95,1.2
622,0.95,1.2
623,0.95,1.2
624,0.95,1.2
625,0.95,1.2
626,0.95,1.2
627,0.95,1.2
628,0.95,1.2
629,0.95,1.2
630,0.95,1.2
631,0.95,1.2
632,0.95,1.2
633,0.95,1.2
634,0.95,1.2
635,0.95,1.2
636,0.95,1.2
637,0.95,1.2
638,0.95,1.2
639,0.95,1.2
640,0.95,1.2
641,0.95,1.2
642,0.95,1.2
643,0.95,1.2
644,0.95,1.2
645,0.95,1.2
646,0.95,1.2
647,0.95,1.2
648,0.95,1.2
649,0.95,1.2
650,0.95,1.2
651,0.95,1.2
652,0.95,1.2
653,0.95,1.2
654,0.95,1.2
655,0.95,1.2
656,0.95,1.2
657,0.95,1.2
658,0.95,1.2
659,0.95,1.2
660,0.95,1.2
661,0.95,1.2
662,0.95,1.2
663,0.95,1.2
664,0.95,1.2
665,0.95,1.2
666,0.95,1.2
667,0.95,1.2
668,0.95,1.2
669,0.95,1.2
670,0.95,1.2
671,0.95,1.2
672,0.95,1.2
673,0.95,1.2
674,0.95,1.2
675,0.95,1.2
676,0.95,1.2
677,0.95,1.2
678,0.95,1.2
679,0.95,1.2
680,0.95,1.2
681,0.95,1.2
682,0.95,1.2
683,0.95,1.2
684,0.95,1.2
685,0.95,1.2
686,0.95,1.2
687,0.95,1.2
688,0.95,1.2
689,0.95,1.2
690,0.95,1.2
691,0.95,1.2
692,0.95,1.2
693,0.95,1.2
694,0.95,1.2
695,0.95,1.2
696,0.95,1.2
697,0.95,1.2
698,0.95,1.2
699,0.95,1.2
700,0.95,1.2
701,0.95,1.2
702,0.95,1.2
703,0.95,1.2
704,0.95,1.2
705,0.95,1.2
706,0.95,1.2
707,0.95,1.2
708,0.95,1.2
709,0.95,1.2
710,0.95,1.2
711,0.95,1.2
712,0.95,1.2
713,0.95,1.2
714,0.95,1.2
715,0.95,1.2
716,0.95,1.2
717,0.95,1.2
718,0.95,1.2
719,0.95,1.2
720,0.95,1.2
721,0.95,1.2
722,0.95,1.2
723,0.95,1.2
724,0.95,1.2
725,0.95,1.2
726,0.95,1.2
727,0.95,1.2
728,0.95,1.2
729,0.95,1.2
730,0.95,1.2
731,0.95,1.2
732,0.95,1.2
733,0.95,1.2
734,0.95,1.2
735,0.95,1.2
736,0.95,1.2
737,0.95,1.2
738,0.95,1.2
739,0.95,1.2
740,0.95,1.2
741,0.95,1.2
742,0.95,1.2
743,0.95,1.2
744,0.95,1.2
745,0.95,1.2
746,0.95,1.2
747,0.95,1.2
748,0.95,1.2
749,0.95,1.2
750,0.95,1.2
751,0.95,1.2
752,0.95,1.2
753,0.95,1.2
754,0.95,1.2
755,0.95,1.2
756,0.95,1.2
757,0.95,1.2
758,0.95,1.2
759,0.95,1.2
760,0.95,1.2
761,0.95,1.2
762,0.95,1.2
763,0.95,1.2
764,0.95,1.2
765,0.95,1.2
766,0.95,1.2
767,0.95,1.2
768,0.95,1.2
769,0.95,1.2
770,0.95,1.2
771,0.95,1.2
772,0.95,1.2
773,0.95,1.2
774,0.95,1.2
775,0.95,1.2
776,0.95,1.2
777,0.95,1.2
778,0.95,1.2
779,0.95,1.2
780,0.95,1.2
781,0.95,1.2
782,0.95,1.2
783,0.95,1.2
784,0.95,1.2
785,0.95,1.2
786,0.95,1.2
787,0.95,1.2
788,0.95,1.2
789,0.95,1.2
790,0.95,1.2
791,0.95,1.2
792,0.95,1.2
793,0.95,1.2
794,0.95,1.2
795,0.95,1.2
796,0.95,1.2
797,0.95,1.2
798,0.95,1.2
799,0.95,1.2
800,0.95,1.2
801,0.95,1.2
802,0.95,1.2
803,0.95,1.2
804,0.95,1.2
805,0.95,1.2
806,0.95,1.2
807,0.95,1.2
808,0.95,1.2
809,0.95,1.2
810,0.95,1.2
811,0.95,1.2
812,0.95,1.2
813,0.95,1.2
814,0.95,1.2
815,0.95,1.2
816,0.95,1.2
817,0.95,1.2
818,0.95,1.2
819,0.95,1.2
820,0.95,1.2
821,0.95,1.2
822,0.95,1.2
823,0.95,1.2
824,0.95,1.2
825,0.95,1.2
826,0.95,1.2
827,0.95,1.2
828,0.95,1.2
829,0.95,1.2
830,0.95,1.2
831,0.95,1.2
832,0.95,1.2
833,0.95,1.2
834,0.95,1.2
835,0.95,1.2
836,0.95,1.2
837,0.95,1.2
838,0.95,1.2
839,0.95,1.2
840,0.95,1.2
841,0.95,1.2
842,0.95,1.2
843,0.95,1.2
844,0.95,1.2
845,0.95,1.2
846,0.95,1.2
847,0.95,1.2
848,0.95,1.2
849,0.95,1.2
850,0.95,1.2
851,0.95,1.2
852,0.95,1.2
853,0.95,1.2
854,0.95,1.2
855,0.95,1.2
856,0.95,1.2
857,0.95,1.2
858,0.95,1.2
859,0.95,1.2
860,0.95,1.2
861,0.95,1.2
862,0.95,1.2
863,0.95,1.2
864,0.95,1.2
865,0.95,1.2
866,0.95,1.2
867,0.95,1.2
868,0.95,1.2
869,0.95,1.2
870,0.95,1.2
871,0.95,1.2
872,0.95,1.2
873,0.95,1.2
874,0.95,1.2
875,0.95,1.2
876,0.95,1.2
877,0.95,1.2
878,0.95,1.2
879,0.95,1.2
880,0.95,1.2
881,0.95,1.2
882,0.95,1.2
883,0.95,1.2
884,0.95,1.2
885,0.95,1.2
886,0.95,1.2
887,0.95,1.2
888,0.95,1.2
889,0.95,1.2
890,0.95,1.2
891,0.95,1.2
892,0.95,1.2
893,0.95,1.2
894,0.95,1.2
895,0.95,1.2
896,0.95,1.2
897,0.95,1.2
898,0.95,1.2
899,0.95,1.2
900,0.95,1.2
901,0.95,1.2
902,0.95,1.2
903,0.95,1.2
904,0.95,1.2
905,0.95,1.2
906,0.95,1.2
907,0.95,1.2
908,0.95,1.2
909,0.95,1.2
910,0.95,1.2
911,0.95,1.2
912,0.95,1.2
913,0.95,1.2
914,0.95,1.2
915,0.95,1.2
916,0.95,1.2
917,0.95,1.2
918,0.95,1.2
919,0.95,1.2
920,0.95,1.2
921,0.95,1.2
922,0.95,1.2
923,0.95,1.2
924,0.95,1.2
925,0.95,1.2
926,0.95,1.2
927,0.95,1.2
928,0.95,1.2
929,0.95,1.2
930,0.95,1.2
931,0.95,1.2
932,0.95,1.2
933,0.95,1.2
934,0.95,1.2
935,0.95,1.2
936,0.95,1.2
937,0.95,1.2
938,0.95,1.2
939,0.95,1.2
940,0.95,1.2
941,0.95,1.2
942,0.95,1.2
943,0.95,1.2
944,0.95,1.2
945,0.95,1.2
946,0.95,1.2
947,0.95,1.2
948,0.95,1.2
949,0.95,1.2
950,0.95,1.2
951,0.95,1.2
952,0.95,1.2
953,0.95,1.2
954,0.95,1.2
955,0.95,1.2
956,0.95,1.2
957,0.95,1.2
958,0.95,1.2
959,0.95,1.2
960,0.95,1.2
961,0.95,1.2
962,0.95,1.2
963,0.95,1.2
964,0.95,1.2
965,0.95,1.2
966,0.95,1.2
967,0.95,1.2
968,0.95,1.2
969,0.95,1.2
970,0.95,1.2
971,0.95,1.2
972,0.95,1.2
973,0.95,1.2
974,0.95,1.2
975,0.95,1.2
976,0.95,1.2
977,0.95,1.2
978,0.95,1.2
979,0.95,1.2
980,0.95,1.2
981,0.95,1.2
982,0.95,1.2
983,0.95,1.2
984,0.95,1.2
985,0.95,1.2
986,0.95,1.2
987,0.95,1.2
988,0.95,1.2
989,0.95,1.2
990,0.95,1.2
991,0.95,1.2
992,0.95,1.2
993,0.95,1.2
994,0.95,1.2
995,0.95,1.2
996,0.95,1.2
997,0.95,1.2
998,0.95,1.2
999,0.95,1.2
1000,0.95,1.2
1001,0.95,1.2
1002,0.95,1.2
1003,0.95,1.2
1004,0.95,1.2
1005,0.95,1.2
1006,0.95,1.2
1007,0.95,1.2
1008,0.95,1.2
1009,0.95,1.2
1010,0.95,1.2
1011,0.95,1.2
1012,0.95,1.2
1013,0.95,1.2
1014,0.95,1.2
1015,0.95,1.2
1016,0.95,1.2
1017,0.95,1.2
1018,0.95,1.2
1019,0.95,1.2
1020,0.95,1.2
1021,0.95,1.2
1022,0.95,1.2
1023,0.95,1.2
1024,0.95,1.2
1025,0.95,1.2
1026,0.95,1.2
1027,0.95,1.2
1028,0.95,1.2
1029,0.95,1.2
1030,0.95,1.2
1031,0.95,1.2
1032,0.95,1.2
1033,0.95,1.2
1034,0.95,1.2
1035,0.95,1.2
1036,0.95,1.2
1037,0.95,1.2
1038,0.95,1.2
1039,0.95,1.2
1040,0.95,1.2
1041,0.95,1.2
1042,0.95,1.2
1043,0.95,1.2
1044,0.95,1.2
1045,0.95,1.2
1046,0.95,1.2
1047,0.95,1.2
1048,0.95,1.2
1049,0.95,1.2
1050,0.95,1.2
1051,0.95,1.2
1052,0.95,1.2
1053,0.95,1.2
1054,0.95,1.2
1055,0.95,1.2
1056,0.95,1.2
1057,0.95,1.2
1058,0.95,1.2
1059,0.95,1.2
1060,0.95,1.2
1061,0.95,1.2
1062,0.95,1.2
1063,0.95,1.2
1064,0.95,1.2
1065,0.95,1.2
1066,0.95,1.2
1067,0.95,1.2
1068,0.95,1.2
1069,0.95,1.2
1070,0.95,1.2
1071,0.95,1.2
1072,0.95,1.2
1073,0.95,1.2
1074,0.95,1.2
1075,0.95,1.2
1076,0.95,1.2
1077,0.95,1.2
1078,0.95,1.2
1079,0.95,1.2
1080,0.95,1.2
1081,0.95,1.2
1082,0.95,1.2
1083,0.95,1.2
1084,0.95,1.2
1085,0.95,1.2
1086,0.95,1.2
1087,0.95,1.2
1088,0.95,1.2
1089,0.95,1.2
1090,0.95,1.2
1091,0.95,1.2
1092,0.95,1.2
1093,0.95,1.2
1094,0.95,1.2
1095,0.95,1.2
1096,0.95,1.2
1097,0.95,1.2
1098,0.95,1.2
1099,0.95,1.2
1100,0.95,1.2
1101,0.95,1.2
1102,0.95,1.2
1103,0.95,1.2
1104,0.95,1.2
1105,0.95,1.2
1106,0.95,1.2
1107,0.95,1.2
1108,0.95,1.2
1109,0.95,1.2
1110,0.95,1.2
1111,0.95,1.2
1112,0.95,1.2
1113,0.95,1.2
1114,0.95,1.2
1115,0.95,1.2
1116,0.95,1.2
1117,0.95,1.2
1118,0.95,1.2
1119,0.95,1.2
1120,0.95,1.2
1121,0.95,1.2
1122,0.95,1.2
1123,0.95,1.2
1124,0.95,1.2
1125,0.95,1.2
1126,0.95,1.2
1127,0.95,1.2
1128,0.95,1.2
1129,0.95,1.2
1130,0.95,1.2
1131,0.95,1.2
1132,0.95,1.2
1133,0.95,1.2
1134,0.95,1.2
1135,0.95,1.2
1136,0.95,1.2
1137,0.95,1.2
1138,0.95,1.2
1139,0.95,1.2
1140,0.95,1.2
1141,0.95,1.2
1142,0.95,1.2
1143,0.95,1.2
1144,0.95,1.2
1145,0.95,1.2
1146,0.95,1.2
1147,0.95,1.2
1148,0.95,1.2
1149,0.95,1.2
1150,0.95,1.2
1151,0.95,1.2
1152,0.95,1.2
1153,0.95,1.2
1154,0.95,1.2
1155,0.95,1.2
1156,0.95,1.2
1157,0.95,1.2
1158,0.95,1.2
1159,0.95,1.2
1160,0.95,1.2
1161,0.95,1.2
1162,0.95,1.2
1163,0.95,1.2
1164,0.95,1.2
1165,0.95,1.2
1166,0.95,1.2
1167,0.95,1.2
1168,0.95,1.2
1169,0.95,1.2
1170,0.95,1.2
1171,0.95,1.2
1172,0.95,1.2
1173,0.95,1.2
1174,0.95,1.2
1175,0.95,1.2
1176,0.95,1.2
1177,0.95,1.2
1178,0.95,1.2
1179,0.95,1.2
1180,0.95,1.2
1181,0.95,1.2
1182,0.95,1.2
1183,0.95,1.2
1184,0.95,1.2
1185,0.95,1.2
1186,0.95,1.2
1187,0.95,1.2
1188,0.95,1.2
1189,0.95,1.2
1190,0.95,1.2
1191,0.95,1.2
1192,0.95,1.2
1193,0.95,1.2
1194,0.95,1.2
1195,0.95,1.2
1196,0.95,1.2
1197,0.95,1.2
1198,0.95,1.2
1199,0.95,1.2
